"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"112",112,"ILMN_1802251","PTTG1IP","pituitary tumor-transforming 1 interacting protein (PTTG1IP), mRNA.","Chr21: 45.094674",10.658,"N/A","N/A","N/A",0.668,145,0.00000000000000000004783,"0.20399999999999999","0.63200000000000001","21",45.094674,"1","754"
"113",113,"ILMN_1720501","ABCA9","ATP-binding cassette, sub-family A (ABC1), member 9 (ABCA9), mRNA.","Chr17: 64.492665",8.014,"N/A","N/A","N/A",0.667,145,0.00000000000000000004878,"--","0.28799999999999998","17",64.492665,"1","10350"
"114",114,"ILMN_1789171","EEF2K","eukaryotic elongation factor-2 kinase (EEF2K), mRNA.","Chr16: 22.205327",8.901,"N/A","N/A","N/A",-0.666,145,0.00000000000000000006255,"0.503","1.7999999999999999E-2","16",22.205327,"-1","29904"
"115",115,"ILMN_1815063","PXK","PX domain containing serine/threonine kinase (PXK), mRNA.","Chr3: 58.385775",8.478,"N/A","N/A","N/A",0.666,145,0.00000000000000000006514,"0.23","-0.42599999999999999","3",58.385775,"1","54899"
"116",116,"ILMN_1674984","BUD31 /// LPAR1","endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 2 (EDG2), transcript variant 2, mRNA.","Chr9: 112.775604",7.098,"N/A","N/A","N/A",0.666,145,0.00000000000000000006618,"0.59599999999999997","-0.14699999999999999","9",112.775604,"1","1902"
"117",117,"ILMN_1667058","CLU","clusterin (CLU), transcript variant 1, mRNA.","Chr8: 27.528191",7.444,"N/A","N/A","N/A",0.665,145,0.00000000000000000006824,"0.46400000000000002","0.183","8",27.528191,"1","1191"
"118",118,"ILMN_1784283","USH1C","Usher syndrome 1C (autosomal recessive, severe) (USH1C), transcript variant 1, mRNA.","Chr11: 17.472310",8.451,"N/A","N/A","N/A",0.665,145,0.00000000000000000006929,"--","0.154","11",17.47231,"1","10083"
"119",119,"ILMN_1758938","SLC31A2","solute carrier family 31 (copper transporters), member 2 (SLC31A2), mRNA.","ChrUn: 1.000000",12.359,"N/A","N/A","N/A",0.665,145,0.00000000000000000006989,"--","3.3000000000000002E-2","9",113.151,"1","1318"
"120",120,"ILMN_1707551","AFMID","arylformamidase (AFMID), mRNA.","Chr17: 73.714882",8.603,"N/A","N/A","N/A",0.665,145,0.00000000000000000007067,"0.51800000000000002","0.63100000000000001","17",73.714882,"1","125061"
"121",121,"ILMN_1786273","C1orf122","chromosome 1 open reading frame 122 (C1orf122), mRNA.","Chr1: 38.047325",11.056,"N/A","N/A","N/A",0.665,145,0.00000000000000000007093,"--","--","1",38.047325,"1","127687"
"122",122,"ILMN_1800220","KCTD3","potassium channel tetramerisation domain containing 3 (KCTD3), mRNA.","Chr1: 213.860882",8.894,"N/A","N/A","N/A",0.665,145,0.00000000000000000007169,"0.108","-0.18","1",213.860882,"1","51133"
"123",123,"ILMN_1749078","TIMP2","TIMP metallopeptidase inhibitor 2 (TIMP2), mRNA.","Chr17: 74.432637",7.283,"N/A","N/A","N/A",0.665,145,0.00000000000000000007414,"--","-0.16900000000000001","17",74.432637,"1","7077"
"124",124,"ILMN_1704961","ACTG1","actin, gamma 1 (ACTG1), mRNA.","Chr17: 77.093944",12.575,"N/A","N/A","N/A",0.665,145,0.00000000000000000007554,"0.38400000000000001","-0.24399999999999999","17",77.093944,"1","71"
"125",125,"ILMN_1792660","CAMSAP2","calmodulin regulated spectrin-associated protein 1-like 1 (CAMSAP1L1), mRNA.","Chr1: 199.096276",11.807,"N/A","N/A","N/A",-0.664,145,0.00000000000000000009203,"0.221","-0.63800000000000001","1",199.096276,"-1","23271"
"126",126,"ILMN_1739253","STAMBP","STAM binding protein (STAMBP), transcript variant 2, mRNA.","Chr2: 73.943381",11.633,"N/A","N/A","N/A",0.664,145,0.00000000000000000009213,"--","-0.38600000000000001","2",73.943381,"1","10617"
"127",127,"ILMN_1794106","FEZ1","fasciculation and elongation protein zeta 1 (zygin I) (FEZ1), transcript variant 2, mRNA.","Chr11: 124.864015",9.509,"N/A","N/A","N/A",0.662,145,0.0000000000000000001252,"0.46300000000000002","-0.28299999999999997","11",124.864015,"1","9638"
"128",128,"ILMN_1747759","WSB1","WD repeat and SOCS box-containing 1 (WSB1), transcript variant 3, mRNA.","Chr17: 22.659729",8.533,"N/A","N/A","N/A",0.662,145,0.0000000000000000001303,"--","2.7E-2","17",22.659729,"1","26118"
"129",129,"ILMN_1771921","HSCB","HscB iron-sulfur cluster co-chaperone homolog (E. coli) (HSCB), mRNA.","Chr22: 27.470632",7.373,"N/A","N/A","N/A",0.661,145,0.0000000000000000001512,"--","9.1999999999999998E-2","22",27.470632,"1","150274"
"130",130,"ILMN_1774584","ATRAID","chromosome 2 open reading frame 28 (C2orf28), transcript variant 1, mRNA.","Chr2: 27.292981",11.508,"N/A","N/A","N/A",0.66,145,0.0000000000000000001732,"--","--","2",27.292981,"1","51374"
"131",131,"ILMN_1777794","PRKCSH","protein kinase C substrate 80K-H (PRKCSH), transcript variant 1, mRNA.","Chr19: 11.422694",9.728,"N/A","N/A","N/A",0.659,145,0.0000000000000000002098,"0.38900000000000001","0.44500000000000001","19",11.422694,"1","5589"
"132",132,"ILMN_1718565","CDKN1C","cyclin-dependent kinase inhibitor 1C (p57, Kip2) (CDKN1C), mRNA.","Chr11: 2.861687",9.311,"N/A","N/A","N/A",0.659,145,0.0000000000000000002191,"0.41199999999999998","0.223","11",2.861687,"1","1028"
"133",133,"ILMN_1718988","DAZAP2","DAZ associated protein 2 (DAZAP2), mRNA.","Chr12: 49.923457",15.568,"N/A","N/A","N/A",0.658,145,0.0000000000000000002433,"0.33800000000000002","0.23100000000000001","12",49.923457,"1","9802"
"134",134,"ILMN_1707267","ERBB3","v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) (ERBB3), transcript variant s, mRNA.","Chr12: 54.765170",7.266,"N/A","N/A","N/A",0.658,145,0.0000000000000000002554,"0.441","0.318","12",54.76517,"1","2065"
"135",135,"ILMN_1761450","DHRS4L2","dehydrogenase/reductase (SDR family) member 4 like 2 (DHRS4L2), mRNA.","ChrUn: 1.000000",7.377,"N/A","N/A","N/A",0.657,145,0.0000000000000000002647,"--","--","14",23.97,"1","317749"
"136",136,"ILMN_1716093","KRT10","keratin 10 (epidermolytic hyperkeratosis; keratosis palmaris et plantaris) (KRT10), mRNA.","Chr17: 36.228255",10.013,"N/A","N/A","N/A",0.657,145,0.00000000000000000029,"0.36799999999999999","-7.4999999999999997E-2","17",36.228255,"1","3858"
"137",137,"ILMN_1675070","GOLGA7","golgi autoantigen, golgin subfamily a, 7 (GOLGA7), transcript variant 1, mRNA.","Chr8: 41.467241",7.149,"N/A","N/A","N/A",0.657,145,0.0000000000000000002965,"--","-7.1999999999999995E-2","8",41.467241,"1","51125"
"139",139,"ILMN_1779076","HINT3","histidine triad nucleotide binding protein 3 (HINT3), mRNA.","Chr6: 126.337715",7.343,"N/A","N/A","N/A",0.655,145,0.0000000000000000003962,"--","0.42599999999999999","6",126.337715,"1","135114"
"140",140,"ILMN_1681543","RHBDD1","rhomboid domain containing 1 (RHBDD1), mRNA.","Chr2: 227.569242",7.684,"N/A","N/A","N/A",0.654,145,0.0000000000000000004508,"0.27700000000000002","0.187","2",227.569242,"1","84236"
"141",141,"ILMN_1790518","JADE3","PHD finger protein 16 (PHF16), transcript variant 2, mRNA.","ChrUn: 1.000000",8.641,"N/A","N/A","N/A",0.654,145,0.0000000000000000004538,"0.27700000000000002","0.45500000000000002","X",46.912,"1","9767"
"142",142,"ILMN_1691476","MYLK","myosin, light chain kinase (MYLK), transcript variant 8, mRNA.","Chr3: 124.814653",9.616,"N/A","N/A","N/A",0.654,145,0.0000000000000000005058,"0.46700000000000003","0.13500000000000001","3",124.814653,"1","4638"
"144",144,"ILMN_1695276","MAPRE2","microtubule-associated protein, RP/EB family, member 2 (MAPRE2), mRNA.","Chr18: 30.975468",12.397,"N/A","N/A","N/A",0.653,145,0.0000000000000000005242,"0.312","0.13400000000000001","18",30.975468,"1","10982"
"145",145,"ILMN_1667430","DEGS1","degenerative spermatocyte homolog 1, lipid desaturase (Drosophila) (DEGS1), transcript variant 1, mRNA.","Chr1: 222.446889",9.198,"N/A","N/A","N/A",0.653,145,0.0000000000000000005474,"--","0.49399999999999999","1",222.446889,"1","8560"
"146",146,"ILMN_1700546","ELOVL6","ELOVL family member 6, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast) (ELOVL6), mRNA.","Chr4: 111.190720",7.822,"N/A","N/A","N/A",0.653,145,0.0000000000000000005562,"0.38100000000000001","0.28899999999999998","4",111.19072,"1","79071"
"147",147,"ILMN_1736704","DIXDC1","DIX domain containing 1 (DIXDC1), transcript variant 2, mRNA.","ChrUn: 1.000000",8.894,"N/A","N/A","N/A",0.653,145,0.0000000000000000005694,"0.26","-0.253","11",111.927,"1","85458"
"148",148,"ILMN_1744034","GPR27","G protein-coupled receptor 27 (GPR27), mRNA.","Chr3: 71.886733",7.217,"N/A","N/A","N/A",0.653,145,0.0000000000000000005811,"0.29599999999999999","6.9000000000000006E-2","3",71.886733,"1","2850"
"149",149,"ILMN_1727080","MYO6","myosin VI (MYO6), mRNA.","Chr6: 76.681376",7.71,"N/A","N/A","N/A",0.652,145,0.0000000000000000006462,"0.36799999999999999","0.28499999999999998","6",76.681376,"1","4646"
"150",150,"ILMN_1719256","CKS1B","CDC28 protein kinase regulatory subunit 1B (CKS1B), mRNA.","Chr1: 153.217209",8.743,"N/A","N/A","N/A",0.652,145,0.0000000000000000006573,"0.22800000000000001","0.192","1",153.217209,"1","1163"
"151",151,"ILMN_1716816","TMEM87A","transmembrane protein 87A (TMEM87A), mRNA.","Chr15: 40.290188",13.645,"N/A","N/A","N/A",0.651,145,0.0000000000000000007215,"--","-1.2E-2","15",40.290188,"1","25963"
"152",152,"ILMN_1769751","PIGG","phosphatidylinositol glycan anchor biosynthesis, class G (PIGG), mRNA.","Chr4: 0.517656",7.748,"N/A","N/A","N/A",0.651,145,0.0000000000000000007841,"--","--","4",0.517656,"1","54872"
"153",153,"ILMN_1746588","TALDO1","transaldolase 1 (TALDO1), mRNA.","Chr11: 0.754363",14.367,"N/A","N/A","N/A",0.651,145,0.0000000000000000008143,"--","0.47399999999999998","11",0.754363,"1","6888"
"154",154,"ILMN_1804382","TMEM116","transmembrane protein 116 (TMEM116), mRNA.","Chr12: 110.853899",7.7,"N/A","N/A","N/A",0.65,145,0.0000000000000000008641,"--","-3.4000000000000002E-2","12",110.853899,"1","89894"
"155",155,"ILMN_1674034","H2AFY","H2A histone family, member Y (H2AFY), transcript variant 1, mRNA.","Chr5: 134.714419",8.98,"N/A","N/A","N/A",0.65,145,0.0000000000000000009166,"0.45","-0.16200000000000001","5",134.714419,"1","9555"
"157",157,"ILMN_1772692","DICER1","Dicer1, Dcr-1 homolog (Drosophila) (DICER1), transcript variant 1, mRNA.","Chr14: 94.623147",10.035,"N/A","N/A","N/A",0.649,145,0.000000000000000001124,"0.34499999999999997","0.25600000000000001","14",94.623147,"1","23405"
"158",158,"ILMN_1707649","MPDZ","multiple PDZ domain protein (MPDZ), mRNA.","Chr9: 13.096887",10.292,"N/A","N/A","N/A",0.648,145,0.00000000000000000121,"0.40100000000000002","0.27200000000000002","9",13.096887,"1","8777"
"159",159,"ILMN_1814213","PQLC3","PQ loop repeat containing 3 (PQLC3), mRNA.","Chr2: 11.235970",8.244,"N/A","N/A","N/A",0.647,145,0.000000000000000001438,"--","-0.04","2",11.23597,"1","130814"
"160",160,"ILMN_1753502","IGSF11","immunoglobulin superfamily, member 11 (IGSF11), transcript variant 1, mRNA.","Chr3: 120.102495",10.099,"N/A","N/A","N/A",0.647,145,0.000000000000000001576,"0.27900000000000003","0.185","3",120.102495,"1","152404"
"161",161,"ILMN_1733248","NRBP2","nuclear receptor binding protein 2 (NRBP2), mRNA.","Chr8: 144.988174",13.347,"N/A","N/A","N/A",0.646,145,0.000000000000000001648,"--","0.30399999999999999","8",144.988174,"1","340371"
"162",162,"ILMN_1758673","SLC44A1","solute carrier family 44, member 1 (SLC44A1), mRNA.","ChrUn: 1.000000",14.296,"N/A","N/A","N/A",0.646,145,0.000000000000000001719,"--","0.40200000000000002","9",105.245,"1","23446"
"163",163,"ILMN_1780255","KLK6","kallikrein 6 (neurosin, zyme) (KLK6), transcript variant A, mRNA.","Chr19: 56.153850",14.805,"N/A","N/A","N/A",0.645,145,0.000000000000000002005,"0.40200000000000002","-3.2000000000000001E-2","19",56.15385,"1","5653"
"164",164,"ILMN_1678548","AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3), transcript variant 2, mRNA.","Chr21: 44.228239",8.788,"N/A","N/A","N/A",0.645,145,0.000000000000000002092,"0.35399999999999998","0.33600000000000002","21",44.228239,"1","56894"
"165",165,"ILMN_1741003","ANXA5","annexin A5 (ANXA5), mRNA.","Chr4: 122.808996",12.971,"N/A","N/A","N/A",0.644,145,0.0000000000000000022,"0.46100000000000002","0.39200000000000002","4",122.808996,"1","308"
"166",166,"ILMN_1795839","SCCPDH","saccharopine dehydrogenase (putative) (SCCPDH), mRNA.","Chr1: 244.997502",10.915,"N/A","N/A","N/A",0.644,145,0.000000000000000002262,"--","-0.26900000000000002","1",244.997502,"1","51097"
"167",167,"ILMN_1796801","ABCA8","ATP-binding cassette, sub-family A (ABC1), member 8 (ABCA8), mRNA.","Chr17: 64.375585",10.224,"N/A","N/A","N/A",0.643,145,0.000000000000000002886,"--","--","17",64.375585,"1","10351"
"168",168,"ILMN_1697268","EMILIN2","elastin microfibril interfacer 2 (EMILIN2), mRNA.","Chr18: 2.903925",9.108,"N/A","N/A","N/A",0.643,145,0.00000000000000000297,"0.377","2.8000000000000001E-2","18",2.903925,"1","84034"
"169",169,"ILMN_1721225","AAR2","chromosome 20 open reading frame 4 (C20orf4), mRNA.","Chr20: 34.307957",8.35,"N/A","N/A","N/A",0.642,145,0.000000000000000003246,"--","--","20",34.307957,"1","25980"
"170",170,"ILMN_1667711","PLA2G16","HRAS-like suppressor 3 (HRASLS3), mRNA.","Chr11: 63.099025",14.896,"N/A","N/A","N/A",0.641,145,0.000000000000000003719,"0.34200000000000003","--","11",63.099025,"1","11145"
"171",171,"ILMN_1660880","RNH1","ribonuclease/angiogenin inhibitor 1 (RNH1), transcript variant 8, mRNA.","Chr11: 0.484731",8.689,"N/A","N/A","N/A",0.641,145,0.000000000000000003751,"0.433","--","11",0.484731,"1","6050"
"172",172,"ILMN_1703955","FBXO32","F-box protein 32 (FBXO32), transcript variant 1, mRNA.","Chr8: 124.584719",11.111,"N/A","N/A","N/A",0.641,145,0.000000000000000004082,"0.36899999999999999","-0.01","8",124.584719,"1","114907"
"173",173,"ILMN_1669584","ILF3","interleukin enhancer binding factor 3, 90kDa (ILF3), transcript variant 2, mRNA.","Chr19: 10.656226",7.649,"N/A","N/A","N/A",0.64,145,0.000000000000000004331,"0.37","-0.67200000000000004","19",10.656226,"1","3609"
"176",176,"ILMN_1748438","POLR2G","polymerase (RNA) II (DNA directed) polypeptide G (POLR2G), mRNA.","Chr11: 62.289709",11.086,"N/A","N/A","N/A",0.639,145,0.000000000000000004976,"0.35599999999999998","-0.14699999999999999","11",62.289709,"1","5436"
"177",177,"ILMN_1736847","MED8","mediator of RNA polymerase II transcription, subunit 8 homolog (S. cerevisiae) (MED8), transcript variant 4, mRNA.","Chr1: 43.623347",7.645,"N/A","N/A","N/A",0.638,145,0.000000000000000006428,"--","1.7000000000000001E-2","1",43.623347,"1","112950"
"178",178,"ILMN_1692077","MXRA7","matrix-remodelling associated 7 (MXRA7), transcript variant 2, mRNA.","Chr17: 72.191552",8.276,"N/A","N/A","N/A",0.638,145,0.000000000000000006449,"--","4.1000000000000002E-2","17",72.191552,"1","439921"
"179",179,"ILMN_1748803","ZDHHC9","zinc finger, DHHC-type containing 9 (ZDHHC9), transcript variant 1, mRNA.","ChrX: 128.805384",7.123,"N/A","N/A","N/A",0.637,145,0.000000000000000007138,"--","0.441","X",128.805384,"1","51114"
"180",180,"ILMN_1712634","TIA1","TIA1 cytotoxic granule-associated RNA binding protein (TIA1), transcript variant 1, mRNA.","Chr2: 70.293360",8.074,"N/A","N/A","N/A",0.637,145,0.000000000000000007261,"--","-0.29899999999999999","2",70.29336,"1","7072"
"181",181,"ILMN_1804854","CTNNA1","catenin (cadherin-associated protein), alpha 1, 102kDa (CTNNA1), mRNA.","Chr5: 138.298089",13.504,"N/A","N/A","N/A",0.636,145,0.000000000000000008053,"0.311","0.503","5",138.298089,"1","1495"
"182",182,"ILMN_1683263","TSPAN8","tetraspanin 8 (TSPAN8), mRNA.","Chr12: 69.805389",9.567,"N/A","N/A","N/A",0.636,145,0.000000000000000008276,"--","-7.0000000000000007E-2","12",69.805389,"1","7103"
"183",183,"ILMN_1762666","DHRS4","dehydrogenase/reductase (SDR family) member 4 (DHRS4), mRNA.","Chr14: 23.505030",7.365,"N/A","N/A","N/A",0.636,145,0.0000000000000000085,"0.41799999999999998","0.63500000000000001","14",23.50503,"1","10901"
"184",184,"ILMN_1673282","LAMP2","lysosomal-associated membrane protein 2 (LAMP2), transcript variant LAMP2A, mRNA.","ChrX: 119.449280",10.751,"N/A","N/A","N/A",0.635,145,0.000000000000000009205,"0.40600000000000003","0.69899999999999995","X",119.44928,"1","3920"
"185",185,"ILMN_1654194","AAGAB","hypothetical protein FLJ11506 (FLJ11506), mRNA.","Chr15: 65.280588",9.519,"N/A","N/A","N/A",-0.635,145,0.000000000000000009968,"--","--","15",65.280588,"-1","79719"
"186",186,"ILMN_1669109","CLCC1","chloride channel CLIC-like 1 (CLCC1), transcript variant 1, mRNA.","ChrUn: 1.000000",7.75,"N/A","N/A","N/A",0.634,145,0.0000000000000000118,"--","0.123","1",108.93,"1","23155"
"187",187,"ILMN_1657888","SALL1","sal-like 1 (Drosophila) (SALL1), mRNA.","ChrUn: 1.000000",7.062,"N/A","N/A","N/A",0.633,145,0.0000000000000000138,"0.40799999999999997","0.25600000000000001","16",51.136,"1","6299"
"188",188,"ILMN_1676383","ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6 (ENPP6), mRNA.","Chr4: 185.247162",8.706,"N/A","N/A","N/A",0.633,145,0.00000000000000001418,"0.38700000000000001","0.39400000000000002","4",185.247162,"1","133121"
"190",190,"ILMN_1780799","ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2 (autotaxin) (ENPP2), transcript variant 1, mRNA.","Chr8: 120.638967",14.615,"N/A","N/A","N/A",0.633,145,0.00000000000000001421,"0.498","0.36399999999999999","8",120.638967,"1","5168"
"191",191,"ILMN_1733221","SEMA4D","chromosome 9 open reading frame 164 (C9orf164), mRNA.","Chr9: 91.166609",12.052,"N/A","N/A","N/A",0.632,145,0.00000000000000001487,"--","--","9",91.166609,"1","10507"
"192",192,"ILMN_1810712","ARHGEF12","Rho guanine nucleotide exchange factor (GEF) 12 (ARHGEF12), mRNA.","Chr11: 119.865780",8.19,"N/A","N/A","N/A",-0.631,145,0.00000000000000001716,"0.33200000000000002","0.34300000000000003","11",119.86578,"-1","23365"
"193",193,"ILMN_1669268","MEX3D","ring finger and KH domain containing 1 (RKHD1), mRNA.","Chr19: 1.506114",7.37,"N/A","N/A","N/A",0.631,145,0.00000000000000001765,"0.20799999999999999","--","19",1.506114,"1","399664"
"194",194,"ILMN_1669940","TMEM38B","transmembrane protein 38B (TMEM38B), mRNA.","Chr9: 107.576093",7.853,"N/A","N/A","N/A",0.631,145,0.00000000000000001804,"--","0.46899999999999997","9",107.576093,"1","55151"
"195",195,"ILMN_1759920","CTTNBP2","cortactin binding protein 2 (CTTNBP2), mRNA.","Chr7: 117.151854",7.31,"N/A","N/A","N/A",0.631,145,0.00000000000000001876,"0.34599999999999997","-6.8000000000000005E-2","7",117.151854,"1","83992"
"196",196,"ILMN_1688842","WDFY2","WD repeat and FYVE domain containing 2 (WDFY2), mRNA.","ChrUn: 1.000000",7.299,"N/A","N/A","N/A",0.631,145,0.00000000000000001897,"--","0.127","13",51.584,"1","115825"
"197",197,"ILMN_1726222","FLOT2","flotillin 2 (FLOT2), mRNA.","Chr17: 24.230499",13.788,"N/A","N/A","N/A",-0.63,145,0.00000000000000002039,"0.36599999999999999","0.34799999999999998","17",24.230499,"-1","2319"
"198",198,"ILMN_1679188","ATP5S","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B) (ATP5S), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.","Chr14: 49.858006",8.114,"N/A","N/A","N/A",0.63,145,0.00000000000000002055,"0.24","-1E-3","14",49.858006,"1","27109"
"199",199,"ILMN_1728742","FAXDC2","chromosome 5 open reading frame 4 (C5orf4), transcript variant 2, mRNA.","Chr5: 154.178616",10.019,"N/A","N/A","N/A",0.63,145,0.00000000000000002214,"--","--","5",154.178616,"1","10826"
"200",200,"ILMN_1713422","ST18","suppression of tumorigenicity 18 (breast carcinoma) (zinc finger protein) (ST18), mRNA.","Chr8: 53.186838",8.722,"N/A","N/A","N/A",0.629,145,0.00000000000000002286,"--","-0.17499999999999999","8",53.186838,"1","9705"
"201",201,"ILMN_1712673","SASH1","SAM and SH3 domain containing 1 (SASH1), mRNA.","Chr6: 148.914326",12.053,"N/A","N/A","N/A",0.629,145,0.00000000000000002584,"--","0.55800000000000005","6",148.914326,"1","23328"
"202",202,"ILMN_1771689","EXD2","exonuclease 3'-5' domain-like 2 (EXDL2), mRNA.","Chr14: 68.778515",9.017,"N/A","N/A","N/A",0.628,145,0.00000000000000002627,"--","-0.42199999999999999","14",68.778515,"1","55218"
