"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r"
128,"ILMN_1671905","C10ORF78","chromosome 10 open reading frame 78 (C10orf78), transcript variant 2, mRNA.","Chr10: 105.872761",7.667,"N/A","N/A","N/A",0.537,146,2.809e-12,"0.23","--"
129,"ILMN_1790881","HNMT","histamine N-methyltransferase (HNMT), transcript variant 2, mRNA.","Chr2: 138.438609",7.741,"N/A","N/A","N/A",0.537,146,2.861e-12,"0.434","-2.1999999999999999E-2"
130,"ILMN_1750108","SEC22C","SEC22 vesicle trafficking protein homolog C (S. cerevisiae) (SEC22C), transcript variant 2, mRNA.","Chr3: 42.564915",10.329,"N/A","N/A","N/A",0.536,146,2.985e-12,"--","-0.13300000000000001"
131,"ILMN_1719256","CKS1B","CDC28 protein kinase regulatory subunit 1B (CKS1B), mRNA.","Chr1: 153.217209",7.845,"N/A","N/A","N/A",0.536,146,3.079e-12,"0.22800000000000001","0.192"
132,"ILMN_1778240","GFOD1","glucose-fructose oxidoreductase domain containing 1 (GFOD1), mRNA.","Chr6: 13.471893",14.296,"N/A","N/A","N/A",-0.536,146,3.089e-12,"--","0.161"
133,"ILMN_1728642","LASS1","LAG1 longevity assurance homolog 1 (S. cerevisiae) (LASS1), transcript variant 1, mRNA.","ChrUn: 1.000000",6.745,"N/A","N/A","N/A",0.536,146,3.108e-12,"0.44500000000000001","-7.0000000000000007E-2"
134,"ILMN_1797744","CGI-38","brain specific protein (CGI-38), mRNA.","Chr16: 65.981302",7.427,"N/A","N/A","N/A",0.536,146,3.135e-12,"--","--"
135,"ILMN_1692163","NSDHL","NAD(P) dependent steroid dehydrogenase-like (NSDHL), mRNA.","ChrX: 151.788331",8.318,"N/A","N/A","N/A",0.534,146,4.077e-12,"0.51500000000000001","0.41699999999999998"
136,"ILMN_1739942","ALS2CR13","amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 13 (ALS2CR13), mRNA.","Chr2: 203.342628",11.25,"N/A","N/A","N/A",-0.533,146,4.326e-12,"--","-0.3"
137,"ILMN_1753472","SUMF1","sulfatase modifying factor 1 (SUMF1), mRNA.","Chr3: 4.378017",7.521,"N/A","N/A","N/A",0.533,146,4.34e-12,"--","0.59199999999999997"
138,"ILMN_1704290","SPTLC2","serine palmitoyltransferase, long chain base subunit 2 (SPTLC2), mRNA.","Chr14: 77.043104",7.497,"N/A","N/A","N/A",0.532,146,4.757e-12,"--","0.39200000000000002"
139,"ILMN_1779071","FEZ1","fasciculation and elongation protein zeta 1 (zygin I) (FEZ1), transcript variant 1, mRNA.","Chr11: 124.821021",15.427,"N/A","N/A","N/A",0.531,146,5.196e-12,"0.46300000000000002","-0.28299999999999997"
140,"ILMN_1815063","PXK","PX domain containing serine/threonine kinase (PXK), mRNA.","Chr3: 58.385775",7.799,"N/A","N/A","N/A",0.531,146,5.391e-12,"0.23","-0.42599999999999999"
141,"ILMN_1777541","KLK6","kallikrein-related peptidase 6 (KLK6), transcript variant A, mRNA.","Chr19: 56.164562",7.243,"N/A","N/A","N/A",0.531,146,5.438e-12,"0.40200000000000002","-3.2000000000000001E-2"
142,"ILMN_1801043","GSN","gelsolin (amyloidosis, Finnish type) (GSN), transcript variant 2, mRNA.","Chr9: 123.131020",8.141,"N/A","N/A","N/A",0.53,146,5.703e-12,"0.45","0.217"
143,"ILMN_1681757","FAM80B","family with sequence similarity 80, member B (FAM80B), mRNA.","Chr12: 8.821630",8.263,"N/A","N/A","N/A",-0.53,146,5.847e-12,"0.36799999999999999","--"
144,"ILMN_1738103","COPE","coatomer protein complex, subunit epsilon (COPE), transcript variant 2, mRNA.","Chr19: 18.871723",10.546,"N/A","N/A","N/A",0.53,146,6.091e-12,"--","0.44400000000000001"
145,"ILMN_1717674","PEPD","peptidase D (PEPD), mRNA.","Chr19: 38.569970",10.637,"N/A","N/A","N/A",0.53,146,6.214e-12,"0.42799999999999999","0.61499999999999999"
146,"ILMN_1745344","C12ORF31","chromosome 12 open reading frame 31 (C12orf31), mRNA.","Chr12: 64.803613",7.601,"N/A","N/A","N/A",0.529,146,6.36e-12,"--","--"
147,"ILMN_1773968","SERBP1","SERPINE1 mRNA binding protein 1 (SERBP1), transcript variant 3, mRNA.","Chr1: 67.646605",10.53,"N/A","N/A","N/A",-0.528,146,7.366e-12,"0.35","-0.10299999999999999"
148,"ILMN_1811972","MYCBP2","MYC binding protein 2 (MYCBP2), mRNA.","ChrUn: 1.000000",11.849,"N/A","N/A","N/A",-0.528,146,7.405e-12,"0.38200000000000001","--"
149,"ILMN_1662852","IQCK","IQ motif containing K (IQCK), mRNA.","Chr16: 19.775680",8.191,"N/A","N/A","N/A",0.527,146,8.508e-12,"--","--"
150,"ILMN_1666967","BRP44L","brain protein 44-like (BRP44L), mRNA.","Chr6: 166.699458",10.304,"N/A","N/A","N/A",0.527,146,8.53e-12,"0.28999999999999998","0.49399999999999999"
151,"ILMN_1681984","GALNT10","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10) (GALNT10), transcript variant 2, mRNA.","Chr5: 153.779768",7.069,"N/A","N/A","N/A",0.526,146,9.184e-12,"0.39600000000000002","-0.34"
152,"ILMN_1755954","CPEB3","cytoplasmic polyadenylation element binding protein 3 (CPEB3), mRNA.","Chr10: 93.799088",12.316,"N/A","N/A","N/A",-0.525,146,1.045e-11,"0.40300000000000002","0.25"
153,"ILMN_1760011","GTF2IRD2","GTF2I repeat domain containing 2 (GTF2IRD2), mRNA.","Chr7: 73.889409",7.145,"N/A","N/A","N/A",0.525,146,1.059e-11,"0.38","-0.58099999999999996"
154,"ILMN_1663787","KLK3","kallikrein-related peptidase 3 (KLK3), transcript variant 6, mRNA.","Chr19: 56.051418",6.766,"N/A","N/A","N/A",0.525,146,1.069e-11,"--","--"
155,"ILMN_1754538","C10ORF58","chromosome 10 open reading frame 58 (C10orf58), mRNA.","Chr10: 82.181835",9.698,"N/A","N/A","N/A",0.525,146,1.074e-11,"0.24","0.38"
156,"ILMN_1752351","LAMP2","lysosomal-associated membrane protein 2 (LAMP2), transcript variant LAMP2B, mRNA.","ChrX: 119.455004",10.035,"N/A","N/A","N/A",0.524,146,1.093e-11,"0.40600000000000003","0.69899999999999995"
157,"ILMN_1738307","PRDX4","peroxiredoxin 4 (PRDX4), mRNA.","ChrX: 23.603132",9.367,"N/A","N/A","N/A",0.524,146,1.105e-11,"0.47199999999999998","8.7999999999999995E-2"
158,"ILMN_1678323","AASS","aminoadipate-semialdehyde synthase (AASS), mRNA.","Chr7: 121.503892",7.017,"N/A","N/A","N/A",0.524,146,1.158e-11,"0.54100000000000004","0.45300000000000001"
159,"ILMN_1753502","IGSF11","immunoglobulin superfamily, member 11 (IGSF11), transcript variant 1, mRNA.","Chr3: 120.102495",8.046,"N/A","N/A","N/A",0.523,146,1.269e-11,"0.27900000000000003","0.185"
160,"ILMN_1781098","DNAJB12","DnaJ (Hsp40) homolog, subfamily B, member 12 (DNAJB12), transcript variant 2, mRNA.","Chr10: 73.770853",7.067,"N/A","N/A","N/A",0.523,146,1.325e-11,"--","0.318"
161,"ILMN_1761247","PIR","pirin (iron-binding nuclear protein) (PIR), transcript variant 1, mRNA.","ChrX: 15.318253",8.104,"N/A","N/A","N/A",0.522,146,1.397e-11,"0.36599999999999999","0.14199999999999999"
162,"ILMN_1763603","C14ORF24","chromosome 14 open reading frame 24 (C14orf24), transcript variant 2, mRNA.","ChrUn: 1.000000",7.399,"N/A","N/A","N/A",0.521,146,1.5e-11,"--","--"
163,"ILMN_1772786","C20ORF23","chromosome 20 open reading frame 23 (C20orf23), mRNA.","Chr20: 16.201565",7.084,"N/A","N/A","N/A",0.521,146,1.508e-11,"0.24099999999999999","--"
164,"ILMN_1724250","GRN","granulin (GRN), mRNA.","Chr17: 39.785292",7.764,"N/A","N/A","N/A",0.521,146,1.527e-11,"0.49","0.56799999999999995"
165,"ILMN_1765116","PAOX","polyamine oxidase (exo-N4-amino) (PAOX), transcript variant 4, mRNA. XM_001125092 XM_001125093","Chr10: 135.054827",7.208,"N/A","N/A","N/A",0.521,146,1.579e-11,"0.44400000000000001","0.46"
166,"ILMN_1759700","NLGN3","neuroligin 3 (NLGN3), mRNA.","ChrX: 70.307485",8.626,"N/A","N/A","N/A",0.521,146,1.593e-11,"0.57699999999999996","-9.5000000000000001E-2"
167,"ILMN_1656676","ZYG11B","zyg-11 homolog B (C. elegans) (ZYG11B), mRNA.","Chr1: 53.063842",14.523,"N/A","N/A","N/A",-0.521,146,1.634e-11,"--","0.21"
168,"ILMN_1653162","HSD17B6","hydroxysteroid (17-beta) dehydrogenase 6 homolog (mouse) (HSD17B6), mRNA.","Chr12: 55.467342",7.807,"N/A","N/A","N/A",0.52,146,1.742e-11,"0.26400000000000001","0.48499999999999999"
169,"ILMN_1756445","PMF1","polyamine-modulated factor 1 (PMF1), mRNA.","Chr1: 154.476089",7.391,"N/A","N/A","N/A",0.52,146,1.816e-11,"0.27100000000000002","8.4000000000000005E-2"
170,"ILMN_1748803","ZDHHC9","zinc finger, DHHC-type containing 9 (ZDHHC9), transcript variant 1, mRNA.","ChrX: 128.805384",6.895,"N/A","N/A","N/A",0.52,146,1.826e-11,"--","0.441"
171,"ILMN_1669424","LOC646531","similar to nuclease sensitive element binding protein 1 (LOC646531), mRNA.","Chr7: 105.010204",13.045,"N/A","N/A","N/A",0.519,146,1.85e-11,"--","--"
172,"ILMN_1742745","ZNF398","zinc finger protein 398 (ZNF398), transcript variant 1, mRNA.","Chr7: 148.510899",9.496,"N/A","N/A","N/A",-0.519,146,1.855e-11,"--","--"
173,"ILMN_1742981","TUBA1A","tubulin, alpha 1a (TUBA1A), mRNA.","Chr12: 47.865689",15.994,"N/A","N/A","N/A",0.518,146,2.222e-11,"--","-0.217"
174,"ILMN_1732782","SCN2A","sodium channel, voltage-gated, type II, alpha subunit (SCN2A), transcript variant 3, mRNA.","Chr2: 165.954435",16.887,"N/A","N/A","N/A",-0.517,146,2.444e-11,"0.38500000000000001","-0.152"
175,"ILMN_1659312","PMP22","peripheral myelin protein 22 (PMP22), transcript variant 1, mRNA.","Chr17: 15.109233",7.075,"N/A","N/A","N/A",0.516,146,2.512e-11,"0.35699999999999998","0.14199999999999999"
176,"ILMN_1685576","RNF13","ring finger protein 13 (RNF13), transcript variant 2, mRNA.","Chr3: 151.162015",8.93,"N/A","N/A","N/A",0.516,146,2.583e-11,"--","0.24299999999999999"
177,"ILMN_1769566","ATG3","ATG3 autophagy related 3 homolog (S. cerevisiae) (ATG3), mRNA.","Chr3: 113.738024",9.553,"N/A","N/A","N/A",0.516,146,2.664e-11,"0.249","0.22500000000000001"
178,"ILMN_1681846","ZNF540","zinc finger protein 540 (ZNF540), mRNA.","Chr19: 42.796723",9.725,"N/A","N/A","N/A",-0.515,146,2.936e-11,"--","--"
179,"ILMN_1758673","SLC44A1","solute carrier family 44, member 1 (SLC44A1), mRNA.","ChrUn: 1.000000",10.007,"N/A","N/A","N/A",0.515,146,2.957e-11,"--","0.40200000000000002"
180,"ILMN_1758978","KLHL4","kelch-like 4 (Drosophila) (KLHL4), transcript variant 2, mRNA.","ChrX: 86.777386",6.997,"N/A","N/A","N/A",0.514,146,3.161e-11,"--","2.4E-2"
181,"ILMN_1700477","MRPL43","mitochondrial ribosomal protein L43 (MRPL43), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr10: 102.736678",9.484,"N/A","N/A","N/A",0.513,146,3.497e-11,"0.32900000000000001","0.33100000000000002"
182,"ILMN_1679188","ATP5S","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B) (ATP5S), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.","Chr14: 49.858006",7.888,"N/A","N/A","N/A",0.513,146,3.603e-11,"0.24","-1E-3"
183,"ILMN_1744034","GPR27","G protein-coupled receptor 27 (GPR27), mRNA.","Chr3: 71.886733",7.097,"N/A","N/A","N/A",0.513,146,3.753e-11,"0.29599999999999999","6.9000000000000006E-2"
184,"ILMN_1792508","TMEM59","transmembrane protein 59 (TMEM59), mRNA.","Chr1: 54.270081",14.69,"N/A","N/A","N/A",0.513,146,3.757e-11,"--","0.58099999999999996"
185,"ILMN_1810782","SH3KBP1","SH3-domain kinase binding protein 1 (SH3KBP1), transcript variant 1, mRNA.","ChrX: 19.463663",8.556,"N/A","N/A","N/A",0.512,146,3.891e-11,"0.34300000000000003","-3.6999999999999998E-2"
186,"ILMN_1733346","SH3BGR","SH3 domain binding glutamic acid-rich protein (SH3BGR), transcript variant 2, mRNA.","Chr21: 39.739674",7.168,"N/A","N/A","N/A",0.512,146,4.046e-11,"0.252","9.8000000000000004E-2"
187,"ILMN_1660880","RNH1","ribonuclease/angiogenin inhibitor 1 (RNH1), transcript variant 8, mRNA.","Chr11: 0.484731",8.283,"N/A","N/A","N/A",0.511,146,4.33e-11,"0.433","--"
188,"ILMN_1716816","TMEM87A","transmembrane protein 87A (TMEM87A), mRNA.","Chr15: 40.290188",12.402,"N/A","N/A","N/A",0.511,146,4.429e-11,"--","-1.2E-2"
189,"ILMN_1760246","BSN","bassoon (presynaptic cytomatrix protein) (BSN), mRNA.","Chr3: 49.683875",15.212,"N/A","N/A","N/A",-0.511,146,4.497e-11,"0.375","-0.28100000000000003"
190,"ILMN_1694759","C19ORF42","chromosome 19 open reading frame 42 (C19orf42), mRNA.","ChrUn: 1.000000",9.055,"N/A","N/A","N/A",0.51,146,4.669e-11,"--","--"
191,"ILMN_1734895","SFT2D1","SFT2 domain containing 1 (SFT2D1), mRNA.","Chr6: 166.658035",11.275,"N/A","N/A","N/A",0.51,146,4.701e-11,"--","0.20499999999999999"
192,"ILMN_1665212","EDC4","enhancer of mRNA decapping 4 (EDC4), mRNA.","Chr16: 66.475745",11.658,"N/A","N/A","N/A",-0.51,146,4.877e-11,"0.315","-0.65800000000000003"
193,"ILMN_1699471","LIN9","lin-9 homolog (C. elegans) (LIN9), mRNA.","Chr1: 224.485577",7.884,"N/A","N/A","N/A",-0.51,146,4.906e-11,"0.20200000000000001","0.28199999999999997"
194,"ILMN_1790518","PHF16","PHD finger protein 16 (PHF16), transcript variant 2, mRNA.","ChrUn: 1.000000",8.039,"N/A","N/A","N/A",0.509,146,5.125e-11,"0.27700000000000002","0.45500000000000002"
195,"ILMN_1785892","MASP1","mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor) (MASP1), transcript variant 3, mRNA.","Chr3: 188.452178",6.904,"N/A","N/A","N/A",0.509,146,5.137e-11,"0.33","0.13200000000000001"
196,"ILMN_1751378","RARS","arginyl-tRNA synthetase (RARS), mRNA.","Chr5: 167.878685",11.227,"N/A","N/A","N/A",-0.509,146,5.41e-11,"--","0.10299999999999999"
197,"ILMN_1811536","SLC25A26","solute carrier family 25, member 26 (SLC25A26), mRNA.","ChrUn: 1.000000",7.435,"N/A","N/A","N/A",0.508,146,6.025e-11,"--","0.152"
198,"ILMN_1774432","DTD1","D-tyrosyl-tRNA deacylase 1 homolog (S. cerevisiae) (DTD1), mRNA.","ChrUn: 1.000000",8.503,"N/A","N/A","N/A",0.507,146,6.61e-11,"--","-4.1000000000000002E-2"
199,"ILMN_1766446","C6ORF48","chromosome 6 open reading frame 48 (C6orf48), mRNA.","Chr6: 31.910927",8.184,"N/A","N/A","N/A",0.506,146,7.181e-11,"--","--"
200,"ILMN_1745421","ZMAT5","zinc finger, matrin type 5 (ZMAT5), transcript variant 1, mRNA.","Chr22: 28.466670",7.985,"N/A","N/A","N/A",0.505,146,7.987e-11,"--","-1.7000000000000001E-2"
201,"ILMN_1729180","GATM","glycine amidinotransferase (L-arginine:glycine amidinotransferase) (GATM), nuclear gene encoding mitochondrial protein, mRNA.","ChrUn: 1.000000",11.691,"N/A","N/A","N/A",0.505,146,8.28e-11,"0.42699999999999999","0.18099999999999999"
202,"ILMN_1654861","ACO2","aconitase 2, mitochondrial (ACO2), nuclear gene encoding mitochondrial protein, mRNA.","Chr22: 40.253345",9.754,"N/A","N/A","N/A",0.505,146,8.284e-11,"0.36199999999999999","0.34399999999999997"
203,"ILMN_1678928","SLCO3A1","solute carrier organic anion transporter family, member 3A1 (SLCO3A1), mRNA.","Chr15: 90.491358",7.667,"N/A","N/A","N/A",0.505,146,8.407e-11,"--","-2.8000000000000001E-2"
204,"ILMN_1753370","ABTB2","ankyrin repeat and BTB (POZ) domain containing 2 (ABTB2), mRNA.","Chr11: 34.129458",7.372,"N/A","N/A","N/A",0.504,146,8.447e-11,"0.27100000000000002","0.248"
205,"ILMN_1681543","RHBDD1","rhomboid domain containing 1 (RHBDD1), mRNA.","Chr2: 227.569242",7.368,"N/A","N/A","N/A",0.504,146,8.963e-11,"0.27700000000000002","0.187"
206,"ILMN_1761531","SGPL1","sphingosine-1-phosphate lyase 1 (SGPL1), mRNA.","Chr10: 72.309382",7.559,"N/A","N/A","N/A",0.504,146,9.234e-11,"0.45100000000000001","0.24199999999999999"
207,"ILMN_1743635","ALG14","asparagine-linked glycosylation 14 homolog (S. cerevisiae) (ALG14), mRNA.","Chr1: 95.265283",7.286,"N/A","N/A","N/A",0.503,146,9.353e-11,"--","0.41099999999999998"
208,"ILMN_1695829","TTYH2","tweety homolog 2 (Drosophila) (TTYH2), transcript variant 1, mRNA.","Chr17: 69.769425",7.852,"N/A","N/A","N/A",0.503,146,9.373e-11,"--","0.59399999999999997"
209,"ILMN_1806040","TYMS","thymidylate synthetase (TYMS), mRNA.","Chr18: 0.663033",7.15,"N/A","N/A","N/A",0.503,146,9.386e-11,"--","-8.3000000000000004E-2"
210,"ILMN_1688500","PCDH10","protocadherin 10 (PCDH10), transcript variant 1, mRNA.","Chr4: 134.303637",6.975,"N/A","N/A","N/A",0.503,146,9.566e-11,"0.36699999999999999","-0.159"
211,"ILMN_1762167","GTDC1","glycosyltransferase-like domain containing 1 (GTDC1), transcript variant 1, mRNA.","Chr2: 144.420498",7.642,"N/A","N/A","N/A",0.503,146,9.971e-11,"--","-0.40500000000000003"
212,"ILMN_1759563","NRIP3","nuclear receptor interacting protein 3 (NRIP3), mRNA.","Chr11: 8.960988",14.412,"N/A","N/A","N/A",-0.502,146,1.09e-10,"--","-0.39800000000000002"
213,"ILMN_1711826","SLC24A2","solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 (SLC24A2), mRNA.","Chr9: 19.506194",7.11,"N/A","N/A","N/A",0.502,146,1.105e-10,"--","-0.13500000000000001"
214,"ILMN_1673445","BRMS1","breast cancer metastasis suppressor 1 (BRMS1), transcript variant 3, mRNA.","Chr11: 65.865079",7.235,"N/A","N/A","N/A",0.501,146,1.199e-10,"0.35","-0.44800000000000001"
215,"ILMN_1654314","LGALS3BP","lectin, galactoside-binding, soluble, 3 binding protein (LGALS3BP), mRNA.","Chr17: 74.479264",8.021,"N/A","N/A","N/A",0.501,146,1.252e-10,"0.40200000000000002","0.436"
216,"ILMN_1776522","RAG1AP1","recombination activating gene 1 activating protein 1 (RAG1AP1), mRNA.","Chr1: 153.377450",7.476,"N/A","N/A","N/A",0.499,146,1.382e-10,"--","0.32500000000000001"
217,"ILMN_1758315","SLC9A9","solute carrier family 9 (sodium/hydrogen exchanger), member 9 (SLC9A9), mRNA.","Chr3: 144.467024",7.289,"N/A","N/A","N/A",0.499,146,1.416e-10,"--","-0.14299999999999999"
218,"ILMN_1680624","CREG1","cellular repressor of E1A-stimulated genes 1 (CREG1), mRNA.","Chr1: 165.777279",9.863,"N/A","N/A","N/A",0.499,146,1.416e-10,"0.41199999999999998","--"
219,"ILMN_1665280","SPCS1","signal peptidase complex subunit 1 homolog (S. cerevisiae) (SPCS1), mRNA.","Chr3: 52.716751",12.51,"N/A","N/A","N/A",0.499,146,1.42e-10,"--","-0.20399999999999999"
220,"ILMN_1731185","LEPREL2","leprecan-like 2 (LEPREL2), mRNA.","ChrUn: 1.000000",11.275,"N/A","N/A","N/A",-0.499,146,1.472e-10,"0.314","0.10100000000000001"
221,"ILMN_1695276","MAPRE2","microtubule-associated protein, RP/EB family, member 2 (MAPRE2), mRNA.","Chr18: 30.975468",11.383,"N/A","N/A","N/A",0.499,146,1.509e-10,"0.312","0.13400000000000001"
222,"ILMN_1753265","FLJ40142","FLJ40142 protein (FLJ40142), mRNA.","Chr12: 108.964035",9.271,"N/A","N/A","N/A",0.498,146,1.551e-10,"--","--"
223,"ILMN_1696419","STOM","stomatin (STOM), transcript variant 1, mRNA.","Chr9: 123.150194",7.621,"N/A","N/A","N/A",0.498,146,1.614e-10,"--","5.5E-2"
224,"ILMN_1776149","MMS19L","MMS19-like (MET18 homolog, S. cerevisiae) (MMS19L), mRNA.","Chr10: 99.208126",11.635,"N/A","N/A","N/A",-0.498,146,1.657e-10,"0.30499999999999999","--"
225,"ILMN_1786273","C1ORF122","chromosome 1 open reading frame 122 (C1orf122), mRNA.","Chr1: 38.047325",9.299,"N/A","N/A","N/A",0.497,146,1.726e-10,"--","--"
226,"ILMN_1677919","GMPR2","guanosine monophosphate reductase 2 (GMPR2), transcript variant 3, mRNA.","Chr14: 23.777982",8.794,"N/A","N/A","N/A",0.497,146,1.766e-10,"0.249","7.9000000000000001E-2"
227,"ILMN_1658265","GPR135","G protein-coupled receptor 135 (GPR135), mRNA.","Chr14: 58.995444",7.128,"N/A","N/A","N/A",-0.496,146,1.877e-10,"--","-9.9000000000000005E-2"
228,"ILMN_1802251","PTTG1IP","pituitary tumor-transforming 1 interacting protein (PTTG1IP), mRNA.","Chr21: 45.094674",10.054,"N/A","N/A","N/A",0.496,146,1.927e-10,"0.20399999999999999","0.63200000000000001"
229,"ILMN_1671607","DSCAML1","Down syndrome cell adhesion molecule like 1 (DSCAML1), mRNA.","Chr11: 116.803832",7.331,"N/A","N/A","N/A",0.496,146,1.95e-10,"0.28799999999999998","-0.54400000000000004"
230,"ILMN_1664750","TMBIM4","transmembrane BAX inhibitor motif containing 4 (TMBIM4), mRNA.","ChrUn: 1.000000",11.145,"N/A","N/A","N/A",0.496,146,1.956e-10,"--","0.36899999999999999"
231,"ILMN_1693250","ACBD5","acyl-Coenzyme A binding domain containing 5 (ACBD5), transcript variant 2, mRNA.","ChrUn: 1.000000",7.162,"N/A","N/A","N/A",0.496,146,2.02e-10,"--","0.48"
232,"ILMN_1799115","ANKS1B","ankyrin repeat and sterile alpha motif domain containing 1B (ANKS1B), transcript variant 3, mRNA.","Chr12: 97.669264",7.67,"N/A","N/A","N/A",0.495,146,2.055e-10,"0.29499999999999998","8.0000000000000002E-3"
233,"ILMN_1702821","TTLL7","tubulin tyrosine ligase-like family, member 7 (TTLL7), mRNA.","Chr1: 84.121334",8.818,"N/A","N/A","N/A",0.495,146,2.06e-10,"--","-0.22"
234,"ILMN_1738971","USP54","ubiquitin specific peptidase 54 (USP54), mRNA.","ChrUn: 1.000000",7.346,"N/A","N/A","N/A",0.495,146,2.083e-10,"--","-0.41699999999999998"
235,"ILMN_1796669","PSEN1","presenilin 1 (Alzheimer disease 3) (PSEN1), mRNA.","Chr14: 72.748378",7.287,"N/A","N/A","N/A",0.494,146,2.357e-10,"0.35199999999999998","-0.46500000000000002"
236,"ILMN_1745962","FBXO7","F-box protein 7 (FBXO7), transcript variant 2, mRNA.","Chr22: 31.224431",9.624,"N/A","N/A","N/A",0.494,146,2.38e-10,"0.15","-1.7000000000000001E-2"
237,"ILMN_1764794","PSMB2","proteasome (prosome, macropain) subunit, beta type, 2 (proposed multi-tissue human housekeeping gene)","Chr1: 35.847445",10.423,"N/A","N/A","N/A",0.494,146,2.433e-10,"--","0.53500000000000003"
238,"ILMN_1658830","C10ORF26","chromosome 10 open reading frame 26 (C10orf26), mRNA.","Chr10: 104.564963",7.702,"N/A","N/A","N/A",0.494,146,2.451e-10,"--","--"
239,"ILMN_1775974","PLEKHA5","pleckstrin homology domain containing, family A member 5 (PLEKHA5), mRNA.","Chr12: 19.420266",10.22,"N/A","N/A","N/A",-0.494,146,2.452e-10,"0.38800000000000001","-7.3999999999999996E-2"
240,"ILMN_1651336","MLYCD","malonyl-CoA decarboxylase (MLYCD), nuclear gene encoding mitochondrial protein, mRNA.","ChrUn: 1.000000",7.119,"N/A","N/A","N/A",0.494,146,2.464e-10,"0.45600000000000002","0.57999999999999996"
241,"ILMN_1735180","NCSTN","nicastrin (NCSTN), mRNA.","Chr1: 158.595149",11.281,"N/A","N/A","N/A",0.493,146,2.6e-10,"0.35299999999999998","0.10299999999999999"
242,"ILMN_1720665","C6ORF72","chromosome 6 open reading frame 72 (C6orf72), mRNA.","Chr6: 149.953670",10.494,"N/A","N/A","N/A",0.493,146,2.621e-10,"--","--"
243,"ILMN_1807455","DHRS7","dehydrogenase/reductase (SDR family) member 7 (DHRS7), mRNA.","Chr14: 59.685856",11.969,"N/A","N/A","N/A",0.493,146,2.639e-10,"--","0.26500000000000001"
