"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"111",111,"ILMN_1675038","PRMT2","protein arginine methyltransferase 2 (PRMT2), transcript variant 1, mRNA.","Chr21: 46.908950",9.974,"N/A","N/A","N/A",0.545,146,0.000000000001192,"0.49","-6.0999999999999999E-2","21",46.90895,"1","3275"
"112",112,"ILMN_1767446","RNF150","ring finger protein 150 (RNF150), mRNA.","Chr4: 142.006214",11.42,"N/A","N/A","N/A",-0.544,146,0.000000000001352,"--","1.4E-2","4",142.006214,"-1","57484"
"113",113,"ILMN_1768431","PRKCE","protein kinase C, epsilon (PRKCE), mRNA.","Chr2: 46.268137",10.985,"N/A","N/A","N/A",-0.543,146,0.000000000001374,"0.34499999999999997","7.3999999999999996E-2","2",46.268137,"-1","5581"
"114",114,"ILMN_1777721","MAPRE1","microtubule-associated protein, RP/EB family, member 1 (MAPRE1), mRNA.","Chr20: 30.901489",10.528,"N/A","N/A","N/A",0.543,146,0.000000000001489,"0.32100000000000001","-0.183","20",30.901489,"1","22919"
"115",115,"ILMN_1796801","ABCA8","ATP-binding cassette, sub-family A (ABC1), member 8 (ABCA8), mRNA.","Chr17: 64.375585",8.156,"N/A","N/A","N/A",0.542,146,0.000000000001529,"--","--","17",64.375585,"1","10351"
"117",117,"ILMN_1768705","SYT4","synaptotagmin IV (SYT4), mRNA.","Chr18: 39.101915",18.073,"N/A","N/A","N/A",-0.541,146,0.000000000001727,"--","-0.106","18",39.101915,"-1","6860"
"118",118,"ILMN_1797813","SUZ12","suppressor of zeste 12 homolog (Drosophila) (SUZ12), mRNA.","Chr17: 27.351688",13.377,"N/A","N/A","N/A",-0.541,146,0.000000000001778,"--","-0.223","17",27.351688,"-1","23512"
"119",119,"ILMN_1739235","OMG","oligodendrocyte myelin glycoprotein (OMG), mRNA.","Chr17: 26.646112",10.002,"N/A","N/A","N/A",0.541,146,0.000000000001799,"0.35199999999999998","-0.15","17",26.646112,"1","4974"
"120",120,"ILMN_1732750","COA4","coiled-coil-helix-coiled-coil-helix domain containing 8 (CHCHD8), mRNA.","Chr11: 73.261765",7.367,"N/A","N/A","N/A",0.541,146,0.00000000000181,"--","-6.7000000000000004E-2","11",73.261765,"1","51287"
"121",121,"ILMN_1687074","CDC14B","CDC14 cell division cycle 14 homolog B (S. cerevisiae) (CDC14B), transcript variant 3, mRNA.","ChrUn: 1.000000",7.446,"N/A","N/A","N/A",0.541,146,0.000000000001846,"0.27100000000000002","0.35699999999999998","9",96.49,"1","8555"
"122",122,"ILMN_1766499","HSPA2","heat shock 70kDa protein 2 (HSPA2), mRNA.","Chr14: 64.079042",9.029,"N/A","N/A","N/A",0.541,146,0.000000000001848,"0.34100000000000003","-0.48599999999999999","14",64.079042,"1","3306"
"123",123,"ILMN_1694130","CLDN11","claudin 11 (oligodendrocyte transmembrane protein) (CLDN11), mRNA.","Chr3: 171.634072",7.9,"N/A","N/A","N/A",0.54,146,0.000000000001935,"0.41499999999999998","-0.29299999999999998","3",171.634072,"1","5010"
"124",124,"ILMN_1689296","ARMC10","armadillo repeat containing 10 (ARMC10), mRNA.","Chr7: 102.503514",6.98,"N/A","N/A","N/A",0.54,146,0.000000000001999,"--","0.114","7",102.503514,"1","83787"
"125",125,"ILMN_1748471","RPLP0","ribosomal protein, large, P0 (RPLP0), transcript variant 2, mRNA.","Chr12: 119.123020",8.075,"N/A","N/A","N/A",0.538,146,0.000000000002517,"--","--","12",119.12302,"1","6175"
"126",126,"ILMN_1753026","PLPPR1","plasticity related gene 3 (PRG-3), transcript variant 2, mRNA.","Chr9: 103.126851",8.52,"N/A","N/A","N/A",0.537,146,0.000000000002735,"0.36599999999999999","--","9",103.126851,"1","54886"
"127",127,"ILMN_1669674","CNPY3","trinucleotide repeat containing 5 (TNRC5), transcript variant 1, mRNA.","Chr6: 43.010230",7.649,"N/A","N/A","N/A",0.537,146,0.000000000002762,"0.217","0.06","6",43.01023,"1","10695"
"128",128,"ILMN_1671905","SFR1","chromosome 10 open reading frame 78 (C10orf78), transcript variant 2, mRNA.","Chr10: 105.872761",7.667,"N/A","N/A","N/A",0.537,146,0.000000000002809,"0.23","--","10",105.872761,"1","119392"
"129",129,"ILMN_1790881","HNMT","histamine N-methyltransferase (HNMT), transcript variant 2, mRNA.","Chr2: 138.438609",7.741,"N/A","N/A","N/A",0.537,146,0.000000000002861,"0.434","-2.1999999999999999E-2","2",138.438609,"1","3176"
"130",130,"ILMN_1750108","SEC22C","SEC22 vesicle trafficking protein homolog C (S. cerevisiae) (SEC22C), transcript variant 2, mRNA.","Chr3: 42.564915",10.329,"N/A","N/A","N/A",0.536,146,0.000000000002985,"--","-0.13300000000000001","3",42.564915,"1","9117"
"131",131,"ILMN_1719256","CKS1B","CDC28 protein kinase regulatory subunit 1B (CKS1B), mRNA.","Chr1: 153.217209",7.845,"N/A","N/A","N/A",0.536,146,0.000000000003079,"0.22800000000000001","0.192","1",153.217209,"1","1163"
"132",132,"ILMN_1778240","GFOD1","glucose-fructose oxidoreductase domain containing 1 (GFOD1), mRNA.","Chr6: 13.471893",14.296,"N/A","N/A","N/A",-0.536,146,0.000000000003089,"--","0.161","6",13.471893,"-1","54438"
"133",133,"ILMN_1728642","CERS1","LAG1 longevity assurance homolog 1 (S. cerevisiae) (LASS1), transcript variant 1, mRNA.","ChrUn: 1.000000",6.745,"N/A","N/A","N/A",0.536,146,0.000000000003108,"0.44500000000000001","-7.0000000000000007E-2","19",18.869,"1","10715"
"134",134,"ILMN_1797744","TPPP3","brain specific protein (CGI-38), mRNA.","Chr16: 65.981302",7.427,"N/A","N/A","N/A",0.536,146,0.000000000003135,"--","--","16",65.981302,"1","51673"
"136",136,"ILMN_1739942","FAM117B","amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 13 (ALS2CR13), mRNA.","Chr2: 203.342628",11.25,"N/A","N/A","N/A",-0.533,146,0.000000000004326,"--","-0.3","2",203.342628,"-1","150864"
"137",137,"ILMN_1753472","SUMF1","sulfatase modifying factor 1 (SUMF1), mRNA.","Chr3: 4.378017",7.521,"N/A","N/A","N/A",0.533,146,0.00000000000434,"--","0.59199999999999997","3",4.378017,"1","285362"
"138",138,"ILMN_1704290","SPTLC2","serine palmitoyltransferase, long chain base subunit 2 (SPTLC2), mRNA.","Chr14: 77.043104",7.497,"N/A","N/A","N/A",0.532,146,0.000000000004757,"--","0.39200000000000002","14",77.043104,"1","9517"
"139",139,"ILMN_1779071","FEZ1","fasciculation and elongation protein zeta 1 (zygin I) (FEZ1), transcript variant 1, mRNA.","Chr11: 124.821021",15.427,"N/A","N/A","N/A",0.531,146,0.000000000005196,"0.46300000000000002","-0.28299999999999997","11",124.821021,"1","9638"
"140",140,"ILMN_1815063","PXK","PX domain containing serine/threonine kinase (PXK), mRNA.","Chr3: 58.385775",7.799,"N/A","N/A","N/A",0.531,146,0.000000000005391,"0.23","-0.42599999999999999","3",58.385775,"1","54899"
"141",141,"ILMN_1777541","KLK6","kallikrein-related peptidase 6 (KLK6), transcript variant A, mRNA.","Chr19: 56.164562",7.243,"N/A","N/A","N/A",0.531,146,0.000000000005438,"0.40200000000000002","-3.2000000000000001E-2","19",56.164562,"1","5653"
"142",142,"ILMN_1801043","GSN","gelsolin (amyloidosis, Finnish type) (GSN), transcript variant 2, mRNA.","Chr9: 123.131020",8.141,"N/A","N/A","N/A",0.53,146,0.000000000005703,"0.45","0.217","9",123.13102,"1","2934"
"144",144,"ILMN_1738103","COPE","coatomer protein complex, subunit epsilon (COPE), transcript variant 2, mRNA.","Chr19: 18.871723",10.546,"N/A","N/A","N/A",0.53,146,0.000000000006091,"--","0.44400000000000001","19",18.871723,"1","11316"
"145",145,"ILMN_1717674","PEPD","peptidase D (PEPD), mRNA.","Chr19: 38.569970",10.637,"N/A","N/A","N/A",0.53,146,0.000000000006214,"0.42799999999999999","0.61499999999999999","19",38.56997,"1","5184"
"146",146,"ILMN_1745344","LLPH","chromosome 12 open reading frame 31 (C12orf31), mRNA.","Chr12: 64.803613",7.601,"N/A","N/A","N/A",0.529,146,0.00000000000636,"--","--","12",64.803613,"1","84298"
"147",147,"ILMN_1773968","SERBP1","SERPINE1 mRNA binding protein 1 (SERBP1), transcript variant 3, mRNA.","Chr1: 67.646605",10.53,"N/A","N/A","N/A",-0.528,146,0.000000000007366,"0.35","-0.10299999999999999","1",67.646605,"-1","26135"
"148",148,"ILMN_1811972","MYCBP2","MYC binding protein 2 (MYCBP2), mRNA.","ChrUn: 1.000000",11.849,"N/A","N/A","N/A",-0.528,146,0.000000000007405,"0.38200000000000001","--","13",77.045,"-1","23077"
"149",149,"ILMN_1662852","IQCK","IQ motif containing K (IQCK), mRNA.","Chr16: 19.775680",8.191,"N/A","N/A","N/A",0.527,146,0.000000000008508,"--","--","16",19.77568,"1","124152"
"150",150,"ILMN_1666967","MPC1","brain protein 44-like (BRP44L), mRNA.","Chr6: 166.699458",10.304,"N/A","N/A","N/A",0.527,146,0.00000000000853,"0.28999999999999998","0.49399999999999999","6",166.699458,"1","51660"
"151",151,"ILMN_1681984","GALNT10","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10) (GALNT10), transcript variant 2, mRNA.","Chr5: 153.779768",7.069,"N/A","N/A","N/A",0.526,146,0.000000000009184,"0.39600000000000002","-0.34","5",153.779768,"1","55568"
"152",152,"ILMN_1755954","CPEB3","cytoplasmic polyadenylation element binding protein 3 (CPEB3), mRNA.","Chr10: 93.799088",12.316,"N/A","N/A","N/A",-0.525,146,0.00000000001045,"0.40300000000000002","0.25","10",93.799088,"-1","22849"
"153",153,"ILMN_1760011","GTF2IRD2","GTF2I repeat domain containing 2 (GTF2IRD2), mRNA.","Chr7: 73.889409",7.145,"N/A","N/A","N/A",0.525,146,0.00000000001059,"0.38","-0.58099999999999996","7",73.889409,"1","84163"
"154",154,"ILMN_1663787","KLK3","kallikrein-related peptidase 3 (KLK3), transcript variant 6, mRNA.","Chr19: 56.051418",6.766,"N/A","N/A","N/A",0.525,146,0.00000000001069,"--","--","19",56.051418,"1","354"
"155",155,"ILMN_1754538","FAM213A","chromosome 10 open reading frame 58 (C10orf58), mRNA.","Chr10: 82.181835",9.698,"N/A","N/A","N/A",0.525,146,0.00000000001074,"0.24","0.38","10",82.181835,"1","84293"
"156",156,"ILMN_1752351","LAMP2","lysosomal-associated membrane protein 2 (LAMP2), transcript variant LAMP2B, mRNA.","ChrX: 119.455004",10.035,"N/A","N/A","N/A",0.524,146,0.00000000001093,"0.40600000000000003","0.69899999999999995","X",119.455004,"1","3920"
"157",157,"ILMN_1738307","PRDX4","peroxiredoxin 4 (PRDX4), mRNA.","ChrX: 23.603132",9.367,"N/A","N/A","N/A",0.524,146,0.00000000001105,"0.47199999999999998","8.7999999999999995E-2","X",23.603132,"1","10549"
"158",158,"ILMN_1678323","AASS","aminoadipate-semialdehyde synthase (AASS), mRNA.","Chr7: 121.503892",7.017,"N/A","N/A","N/A",0.524,146,0.00000000001158,"0.54100000000000004","0.45300000000000001","7",121.503892,"1","10157"
"159",159,"ILMN_1753502","IGSF11","immunoglobulin superfamily, member 11 (IGSF11), transcript variant 1, mRNA.","Chr3: 120.102495",8.046,"N/A","N/A","N/A",0.523,146,0.00000000001269,"0.27900000000000003","0.185","3",120.102495,"1","152404"
"160",160,"ILMN_1781098","DNAJB12","DnaJ (Hsp40) homolog, subfamily B, member 12 (DNAJB12), transcript variant 2, mRNA.","Chr10: 73.770853",7.067,"N/A","N/A","N/A",0.523,146,0.00000000001325,"--","0.318","10",73.770853,"1","54788"
"161",161,"ILMN_1761247","PIR","pirin (iron-binding nuclear protein) (PIR), transcript variant 1, mRNA.","ChrX: 15.318253",8.104,"N/A","N/A","N/A",0.522,146,0.00000000001397,"0.36599999999999999","0.14199999999999999","X",15.318253,"1","8544"
"162",162,"ILMN_1763603","FAM177A1","chromosome 14 open reading frame 24 (C14orf24), transcript variant 2, mRNA.","ChrUn: 1.000000",7.399,"N/A","N/A","N/A",0.521,146,0.000000000015,"--","--","14",35.045,"1","283635"
"163",163,"ILMN_1772786","KIF16B","chromosome 20 open reading frame 23 (C20orf23), mRNA.","Chr20: 16.201565",7.084,"N/A","N/A","N/A",0.521,146,0.00000000001508,"0.24099999999999999","--","20",16.201565,"1","55614"
"164",164,"ILMN_1724250","GRN","granulin (GRN), mRNA.","Chr17: 39.785292",7.764,"N/A","N/A","N/A",0.521,146,0.00000000001527,"0.49","0.56799999999999995","17",39.785292,"1","2896"
"165",165,"ILMN_1765116","PAOX","polyamine oxidase (exo-N4-amino) (PAOX), transcript variant 4, mRNA. XM_001125092 XM_001125093","Chr10: 135.054827",7.208,"N/A","N/A","N/A",0.521,146,0.00000000001579,"0.44400000000000001","0.46","10",135.054827,"1","196743"
"166",166,"ILMN_1759700","NLGN3","neuroligin 3 (NLGN3), mRNA.","ChrX: 70.307485",8.626,"N/A","N/A","N/A",0.521,146,0.00000000001593,"0.57699999999999996","-9.5000000000000001E-2","X",70.307485,"1","54413"
"167",167,"ILMN_1656676","ZYG11B","zyg-11 homolog B (C. elegans) (ZYG11B), mRNA.","Chr1: 53.063842",14.523,"N/A","N/A","N/A",-0.521,146,0.00000000001634,"--","0.21","1",53.063842,"-1","79699"
"168",168,"ILMN_1653162","HSD17B6","hydroxysteroid (17-beta) dehydrogenase 6 homolog (mouse) (HSD17B6), mRNA.","Chr12: 55.467342",7.807,"N/A","N/A","N/A",0.52,146,0.00000000001742,"0.26400000000000001","0.48499999999999999","12",55.467342,"1","8630"
"169",169,"ILMN_1756445","PMF1","polyamine-modulated factor 1 (PMF1), mRNA.","Chr1: 154.476089",7.391,"N/A","N/A","N/A",0.52,146,0.00000000001816,"0.27100000000000002","8.4000000000000005E-2","1",154.476089,"1","11243"
"170",170,"ILMN_1748803","ZDHHC9","zinc finger, DHHC-type containing 9 (ZDHHC9), transcript variant 1, mRNA.","ChrX: 128.805384",6.895,"N/A","N/A","N/A",0.52,146,0.00000000001826,"--","0.441","X",128.805384,"1","51114"
"171",171,"ILMN_1669424","LOC646531","similar to nuclease sensitive element binding protein 1 (LOC646531), mRNA.","Chr7: 105.010204",13.045,"N/A","N/A","N/A",0.519,146,0.0000000000185,"--","--","7",105.010204,"1","4904"
"172",172,"ILMN_1742745","ZNF398","zinc finger protein 398 (ZNF398), transcript variant 1, mRNA.","Chr7: 148.510899",9.496,"N/A","N/A","N/A",-0.519,146,0.00000000001855,"--","--","7",148.510899,"-1","57541"
"174",174,"ILMN_1732782","SCN2A","sodium channel, voltage-gated, type II, alpha subunit (SCN2A), transcript variant 3, mRNA.","Chr2: 165.954435",16.887,"N/A","N/A","N/A",-0.517,146,0.00000000002444,"0.38500000000000001","-0.152","2",165.954435,"-1","6326"
"175",175,"ILMN_1659312","PMP22","peripheral myelin protein 22 (PMP22), transcript variant 1, mRNA.","Chr17: 15.109233",7.075,"N/A","N/A","N/A",0.516,146,0.00000000002512,"0.35699999999999998","0.14199999999999999","17",15.109233,"1","5376"
"176",176,"ILMN_1685576","RNF13","ring finger protein 13 (RNF13), transcript variant 2, mRNA.","Chr3: 151.162015",8.93,"N/A","N/A","N/A",0.516,146,0.00000000002583,"--","0.24299999999999999","3",151.162015,"1","11342"
"177",177,"ILMN_1769566","ATG3","ATG3 autophagy related 3 homolog (S. cerevisiae) (ATG3), mRNA.","Chr3: 113.738024",9.553,"N/A","N/A","N/A",0.516,146,0.00000000002664,"0.249","0.22500000000000001","3",113.738024,"1","64422"
"178",178,"ILMN_1681846","ZNF540","zinc finger protein 540 (ZNF540), mRNA.","Chr19: 42.796723",9.725,"N/A","N/A","N/A",-0.515,146,0.00000000002936,"--","--","19",42.796723,"-1","163255"
"179",179,"ILMN_1758673","SLC44A1","solute carrier family 44, member 1 (SLC44A1), mRNA.","ChrUn: 1.000000",10.007,"N/A","N/A","N/A",0.515,146,0.00000000002957,"--","0.40200000000000002","9",105.245,"1","23446"
"181",181,"ILMN_1700477","MRPL43","mitochondrial ribosomal protein L43 (MRPL43), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr10: 102.736678",9.484,"N/A","N/A","N/A",0.513,146,0.00000000003497,"0.32900000000000001","0.33100000000000002","10",102.736678,"1","84545"
"182",182,"ILMN_1679188","ATP5S","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B) (ATP5S), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.","Chr14: 49.858006",7.888,"N/A","N/A","N/A",0.513,146,0.00000000003603,"0.24","-1E-3","14",49.858006,"1","27109"
"183",183,"ILMN_1744034","GPR27","G protein-coupled receptor 27 (GPR27), mRNA.","Chr3: 71.886733",7.097,"N/A","N/A","N/A",0.513,146,0.00000000003753,"0.29599999999999999","6.9000000000000006E-2","3",71.886733,"1","2850"
"184",184,"ILMN_1792508","TMEM59","transmembrane protein 59 (TMEM59), mRNA.","Chr1: 54.270081",14.69,"N/A","N/A","N/A",0.513,146,0.00000000003757,"--","0.58099999999999996","1",54.270081,"1","9528"
"186",186,"ILMN_1733346","SH3BGR","SH3 domain binding glutamic acid-rich protein (SH3BGR), transcript variant 2, mRNA.","Chr21: 39.739674",7.168,"N/A","N/A","N/A",0.512,146,0.00000000004046,"0.252","9.8000000000000004E-2","21",39.739674,"1","6450"
"187",187,"ILMN_1660880","RNH1","ribonuclease/angiogenin inhibitor 1 (RNH1), transcript variant 8, mRNA.","Chr11: 0.484731",8.283,"N/A","N/A","N/A",0.511,146,0.0000000000433,"0.433","--","11",0.484731,"1","6050"
"188",188,"ILMN_1716816","TMEM87A","transmembrane protein 87A (TMEM87A), mRNA.","Chr15: 40.290188",12.402,"N/A","N/A","N/A",0.511,146,0.00000000004429,"--","-1.2E-2","15",40.290188,"1","25963"
"189",189,"ILMN_1760246","BSN","bassoon (presynaptic cytomatrix protein) (BSN), mRNA.","Chr3: 49.683875",15.212,"N/A","N/A","N/A",-0.511,146,0.00000000004497,"0.375","-0.28100000000000003","3",49.683875,"-1","8927"
"190",190,"ILMN_1694759","SMIM7","chromosome 19 open reading frame 42 (C19orf42), mRNA.","ChrUn: 1.000000",9.055,"N/A","N/A","N/A",0.51,146,0.00000000004669,"--","--","19",16.631,"1","79086"
"191",191,"ILMN_1734895","SFT2D1","SFT2 domain containing 1 (SFT2D1), mRNA.","Chr6: 166.658035",11.275,"N/A","N/A","N/A",0.51,146,0.00000000004701,"--","0.20499999999999999","6",166.658035,"1","113402"
"192",192,"ILMN_1665212","EDC4","enhancer of mRNA decapping 4 (EDC4), mRNA.","Chr16: 66.475745",11.658,"N/A","N/A","N/A",-0.51,146,0.00000000004877,"0.315","-0.65800000000000003","16",66.475745,"-1","23644"
"193",193,"ILMN_1699471","LIN9","lin-9 homolog (C. elegans) (LIN9), mRNA.","Chr1: 224.485577",7.884,"N/A","N/A","N/A",-0.51,146,0.00000000004906,"0.20200000000000001","0.28199999999999997","1",224.485577,"-1","286826"
"194",194,"ILMN_1790518","JADE3","PHD finger protein 16 (PHF16), transcript variant 2, mRNA.","ChrUn: 1.000000",8.039,"N/A","N/A","N/A",0.509,146,0.00000000005125,"0.27700000000000002","0.45500000000000002","X",46.912,"1","9767"
"195",195,"ILMN_1785892","MASP1","mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor) (MASP1), transcript variant 3, mRNA.","Chr3: 188.452178",6.904,"N/A","N/A","N/A",0.509,146,0.00000000005137,"0.33","0.13200000000000001","3",188.452178,"1","5648"
"196",196,"ILMN_1751378","RARS","arginyl-tRNA synthetase (RARS), mRNA.","Chr5: 167.878685",11.227,"N/A","N/A","N/A",-0.509,146,0.0000000000541,"--","0.10299999999999999","5",167.878685,"-1","5917"
"197",197,"ILMN_1811536","SLC25A26","solute carrier family 25, member 26 (SLC25A26), mRNA.","ChrUn: 1.000000",7.435,"N/A","N/A","N/A",0.508,146,0.00000000006025,"--","0.152","3",66.134,"1","115286"
"199",199,"ILMN_1766446","C6orf48","chromosome 6 open reading frame 48 (C6orf48), mRNA.","Chr6: 31.910927",8.184,"N/A","N/A","N/A",0.506,146,0.00000000007181,"--","--","6",31.910927,"1","50854"
"200",200,"ILMN_1745421","ZMAT5","zinc finger, matrin type 5 (ZMAT5), transcript variant 1, mRNA.","Chr22: 28.466670",7.985,"N/A","N/A","N/A",0.505,146,0.00000000007987,"--","-1.7000000000000001E-2","22",28.46667,"1","55954"
"201",201,"ILMN_1729180","GATM","glycine amidinotransferase (L-arginine:glycine amidinotransferase) (GATM), nuclear gene encoding mitochondrial protein, mRNA.","ChrUn: 1.000000",11.691,"N/A","N/A","N/A",0.505,146,0.0000000000828,"0.42699999999999999","0.18099999999999999","15",45.361,"1","2628"
"202",202,"ILMN_1654861","ACO2","aconitase 2, mitochondrial (ACO2), nuclear gene encoding mitochondrial protein, mRNA.","Chr22: 40.253345",9.754,"N/A","N/A","N/A",0.505,146,0.00000000008284,"0.36199999999999999","0.34399999999999997","22",40.253345,"1","50"
"203",203,"ILMN_1678928","SLCO3A1","solute carrier organic anion transporter family, member 3A1 (SLCO3A1), mRNA.","Chr15: 90.491358",7.667,"N/A","N/A","N/A",0.505,146,0.00000000008407,"--","-2.8000000000000001E-2","15",90.491358,"1","28232"
"204",204,"ILMN_1753370","ABTB2","ankyrin repeat and BTB (POZ) domain containing 2 (ABTB2), mRNA.","Chr11: 34.129458",7.372,"N/A","N/A","N/A",0.504,146,0.00000000008447,"0.27100000000000002","0.248","11",34.129458,"1","25841"
"205",205,"ILMN_1681543","RHBDD1","rhomboid domain containing 1 (RHBDD1), mRNA.","Chr2: 227.569242",7.368,"N/A","N/A","N/A",0.504,146,0.00000000008963,"0.27700000000000002","0.187","2",227.569242,"1","84236"
"206",206,"ILMN_1761531","SGPL1","sphingosine-1-phosphate lyase 1 (SGPL1), mRNA.","Chr10: 72.309382",7.559,"N/A","N/A","N/A",0.504,146,0.00000000009234,"0.45100000000000001","0.24199999999999999","10",72.309382,"1","8879"
"207",207,"ILMN_1743635","ALG14","asparagine-linked glycosylation 14 homolog (S. cerevisiae) (ALG14), mRNA.","Chr1: 95.265283",7.286,"N/A","N/A","N/A",0.503,146,0.00000000009353,"--","0.41099999999999998","1",95.265283,"1","199857"
