"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"117",117,"ILMN_1705266","RELA","v-rel reticuloendotheliosis viral oncogene homolog A, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3, p65 (avian) (RELA), mRNA.","Chr11: 65.178587",7.125,"N/A","N/A","N/A",0.515,147,0.00000000002416,"0.29399999999999998","0.34599999999999997","11",65.178587,"1","5970"
"118",118,"ILMN_1729374","ETFB","electron-transfer-flavoprotein, beta polypeptide (ETFB), transcript variant 1, mRNA.","Chr19: 56.561345",11.041,"N/A","N/A","N/A",0.515,147,0.00000000002574,"--","0.76300000000000001","19",56.561345,"1","2109"
"119",119,"ILMN_1670638","PITPNC1","phosphatidylinositol transfer protein, cytoplasmic 1 (PITPNC1), transcript variant 2, mRNA.","Chr17: 63.113710",7.997,"N/A","N/A","N/A",0.514,147,0.00000000002843,"--","7.5999999999999998E-2","17",63.11371,"1","26207"
"120",120,"ILMN_1779706","TP53BP2","tumor protein p53 binding protein, 2 (TP53BP2), transcript variant 1, mRNA.","ChrUn: 1.000000",10.313,"N/A","N/A","N/A",0.512,147,0.00000000003302,"--","--","1",223.78,"1","7159"
"121",121,"ILMN_1721106","DGLUCY","chromosome 14 open reading frame 159 (C14orf159), mRNA.","Chr14: 90.761166",11.19,"N/A","N/A","N/A",0.511,147,0.00000000003792,"--","--","14",90.761166,"1","80017"
"122",122,"ILMN_1692938","PSAT1","phosphoserine aminotransferase 1 (PSAT1), transcript variant 2, mRNA.","Chr9: 80.134501",11.275,"N/A","N/A","N/A",0.511,147,0.00000000003952,"--","-0.25800000000000001","9",80.134501,"1","29968"
"124",124,"ILMN_1696434","LAMA1","laminin, alpha 1 (LAMA1), mRNA.","Chr18: 6.933213",7.005,"N/A","N/A","N/A",0.509,147,0.00000000004818,"0.30499999999999999","0.11","18",6.933213,"1","284217"
"125",125,"ILMN_1672741","ITSN1","intersectin 1 (SH3 domain protein) (ITSN1), transcript variant 2, mRNA.","Chr21: 34.130634",6.93,"N/A","N/A","N/A",0.508,147,0.00000000004963,"0.34699999999999998","-0.48599999999999999","21",34.130634,"1","6453"
"126",126,"ILMN_1707342","LRIG1","leucine-rich repeats and immunoglobulin-like domains 1 (LRIG1), mRNA.","Chr3: 66.512315",10.017,"N/A","N/A","N/A",0.507,147,0.00000000005586,"0.34300000000000003","0.13900000000000001","3",66.512315,"1","26018"
"127",127,"ILMN_1715635","ATP6V0E1","ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1 (ATP6V0E1), mRNA.","Chr5: 172.379849",9.143,"N/A","N/A","N/A",0.507,147,0.00000000005838,"0.223","--","5",172.379849,"1","8992"
"128",128,"ILMN_1767006","PSMB8","proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7) (PSMB8), transcript variant 2, mRNA.","Chr6: 32.919625",6.986,"N/A","N/A","N/A",0.507,147,0.00000000005844,"0.41199999999999998","0.26800000000000002","6",32.919625,"1","5696"
"129",129,"ILMN_1789283","PPP2R5C","protein phosphatase 2, regulatory subunit B', gamma isoform (PPP2R5C), transcript variant 4, mRNA.","Chr14: 101.430630",8.099,"N/A","N/A","N/A",0.506,147,0.00000000006243,"0.33700000000000002","-0.17100000000000001","14",101.43063,"1","5527"
"130",130,"ILMN_1785380","SLC1A2","solute carrier family 1 (glial high affinity glutamate transporter), member 2 (SLC1A2), mRNA.","ChrUn: 1.000000",14.436,"N/A","N/A","N/A",0.506,147,0.00000000006409,"--","8.5000000000000006E-2","11",35.251,"1","6506"
"132",132,"ILMN_1656955","PCDHGC3","protocadherin gamma subfamily C, 3 (PCDHGC3), transcript variant 3, mRNA.","Chr5: 140.835814",6.886,"N/A","N/A","N/A",0.505,147,0.00000000006946,"0.33400000000000002","0.20100000000000001","5",140.835814,"1","5098"
"133",133,"ILMN_1732831","CHST7","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7 (CHST7), mRNA.","ChrX: 46.342593",9.58,"N/A","N/A","N/A",0.505,147,0.00000000007046,"0.21299999999999999","0.44400000000000001","X",46.342593,"1","56548"
"134",134,"ILMN_1756898","COQ9","coenzyme Q9 homolog (S. cerevisiae) (COQ9), mRNA.","Chr16: 56.052321",10.046,"N/A","N/A","N/A",0.503,147,0.00000000008531,"0.42799999999999999","0.43099999999999999","16",56.052321,"1","57017"
"136",136,"ILMN_1696432","IDH1","isocitrate dehydrogenase 1 (NADP+), soluble (IDH1), mRNA.","Chr2: 208.812878",7.391,"N/A","N/A","N/A",0.501,147,0.0000000001005,"0.54900000000000004","0.60799999999999998","2",208.812878,"1","3417"
"137",137,"ILMN_1732750","COA4","coiled-coil-helix-coiled-coil-helix domain containing 8 (CHCHD8), mRNA.","Chr11: 73.261765",7.378,"N/A","N/A","N/A",0.501,147,0.0000000001016,"--","-6.7000000000000004E-2","11",73.261765,"1","51287"
"138",138,"ILMN_1662795","CA2","carbonic anhydrase II (CA2), mRNA.","Chr8: 86.580426",11.878,"N/A","N/A","N/A",0.501,147,0.0000000001048,"0.45400000000000001","--","8",86.580426,"1","760"
"139",139,"ILMN_1740938","APOE","apolipoprotein E (APOE), mRNA.","Chr19: 50.104216",15.394,"N/A","N/A","N/A",0.501,147,0.0000000001049,"0.33700000000000002","0.53500000000000003","19",50.104216,"1","348"
"140",140,"ILMN_1706609","TSC22D4","TSC22 domain family, member 4 (TSC22D4), mRNA.","Chr7: 99.902124",16.397,"N/A","N/A","N/A",0.5,147,0.0000000001082,"--","-6.5000000000000002E-2","7",99.902124,"1","81628"
"142",142,"ILMN_1678548","AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3), transcript variant 2, mRNA.","Chr21: 44.228239",8.899,"N/A","N/A","N/A",0.499,147,0.0000000001253,"0.35399999999999998","0.33600000000000002","21",44.228239,"1","56894"
"143",143,"ILMN_1729112","CHPT1","choline phosphotransferase 1 (CHPT1), mRNA.","Chr12: 100.638149",10.112,"N/A","N/A","N/A",0.499,147,0.0000000001257,"0.47899999999999998","0.47799999999999998","12",100.638149,"1","56994"
"144",144,"ILMN_1747118","LGALS3","lectin, galactoside-binding, soluble, 3 (LGALS3), transcript variant 1, mRNA.","ChrUn: 1.000000",8.324,"N/A","N/A","N/A",0.499,147,0.0000000001294,"0.32600000000000001","2.9000000000000001E-2","14",55.124,"1","3958"
"145",145,"ILMN_1686555","FYN","FYN oncogene related to SRC, FGR, YES (FYN), transcript variant 1, mRNA.","Chr6: 112.089496",10.731,"N/A","N/A","N/A",0.499,147,0.0000000001298,"0.3","-0.17799999999999999","6",112.089496,"1","2534"
"146",146,"ILMN_1792317","SLCO1C1","solute carrier organic anion transporter family, member 1C1 (SLCO1C1), mRNA.","Chr12: 20.796678",8.116,"N/A","N/A","N/A",0.498,147,0.0000000001388,"--","-0.16800000000000001","12",20.796678,"1","53919"
"147",147,"ILMN_1664978","TJP2","tight junction protein 2 (zona occludens 2) (TJP2), transcript variant 1, mRNA.","Chr9: 71.059242",8.112,"N/A","N/A","N/A",0.497,147,0.0000000001509,"--","2.7E-2","9",71.059242,"1","9414"
"148",148,"ILMN_1724895","CLU","clusterin (CLU), transcript variant 2, mRNA.","Chr8: 27.524606",7.5,"N/A","N/A","N/A",0.496,147,0.000000000168,"0.46400000000000002","0.183","8",27.524606,"1","1191"
"149",149,"ILMN_1722774","VPS72","vacuolar protein sorting 72 homolog (S. cerevisiae) (VPS72), mRNA.","Chr1: 149.415821",8.668,"N/A","N/A","N/A",0.496,147,0.0000000001754,"--","-8.5000000000000006E-2","1",149.415821,"1","6944"
"150",150,"ILMN_1700168","LARS2","leucyl-tRNA synthetase 2, mitochondrial (LARS2), nuclear gene encoding mitochondrial protein, mRNA.","Chr3: 45.565037",8.144,"N/A","N/A","N/A",0.495,147,0.00000000019,"0.19700000000000001","0.58399999999999996","3",45.565037,"1","23395"
"151",151,"ILMN_1745885","POLR2F","polymerase (RNA) II (DNA directed) polypeptide F (POLR2F), mRNA.","Chr22: 36.693578",12.03,"N/A","N/A","N/A",0.494,147,0.0000000002038,"0.20699999999999999","0.33100000000000002","22",36.693578,"1","5435"
"152",152,"ILMN_1678579","CPT2","carnitine palmitoyltransferase II (CPT2), nuclear gene encoding mitochondrial protein, mRNA.","Chr1: 53.452206",7.913,"N/A","N/A","N/A",0.493,147,0.0000000002148,"0.45400000000000001","0.55400000000000005","1",53.452206,"1","1376"
"153",153,"ILMN_1712803","CCNB1","cyclin B1 (CCNB1), mRNA.","Chr5: 68.509546",7.006,"N/A","N/A","N/A",-0.493,147,0.0000000002177,"0.31900000000000001","-0.33700000000000002","5",68.509546,"-1","891"
"155",155,"ILMN_1667213","DFFA","DNA fragmentation factor, 45kDa, alpha polypeptide (DFFA), transcript variant 1, mRNA.","Chr1: 10.443993",8.216,"N/A","N/A","N/A",0.493,147,0.0000000002207,"0.47099999999999997","8.6999999999999994E-2","1",10.443993,"1","1676"
"156",156,"ILMN_1812262","DDR1","discoidin domain receptor family, member 1 (DDR1), transcript variant 1, mRNA.","Chr6: 30.975562",10.14,"N/A","N/A","N/A",0.492,147,0.0000000002358,"0.501","-0.127","6",30.975562,"1","780"
"157",157,"ILMN_1714433","MARCKSL1","MARCKS-like 1 (MARCKSL1), mRNA.","Chr1: 32.572371",12.835,"N/A","N/A","N/A",0.492,147,0.0000000002384,"0.4","-0.47","1",32.572371,"1","65108"
"158",158,"ILMN_1671933","CLCC1","chloride channel CLIC-like 1 (CLCC1), transcript variant 1, mRNA.","ChrUn: 1.000000",8.738,"N/A","N/A","N/A",0.491,147,0.000000000261,"--","0.123","1",108.875,"1","29899"
"159",159,"ILMN_1657606","ZFHX4","zinc finger homeodomain 4 (ZFHX4), mRNA.","ChrUn: 1.000000",7.081,"N/A","N/A","N/A",0.491,147,0.0000000002701,"--","0.159","8",76.681,"1","79776"
"160",160,"ILMN_1715120","DBI","diazepam binding inhibitor (GABA receptor modulator, acyl-Coenzyme A binding protein) (DBI), transcript variant 1, mRNA.","ChrUn: 1.000000",15.088,"N/A","N/A","N/A",0.49,147,0.0000000002948,"0.54200000000000004","0.72599999999999998","2",119.367,"1","1622"
"161",161,"ILMN_1695299","PDLIM3","PDZ and LIM domain 3 (PDLIM3), mRNA.","Chr4: 186.660434",7.504,"N/A","N/A","N/A",0.49,147,0.0000000003079,"0.29699999999999999","-0.15","4",186.660434,"1","27295"
"162",162,"ILMN_1764087","SYPL1","synaptophysin-like 1 (SYPL1), transcript variant 2, mRNA.","Chr7: 105.519514",8.797,"N/A","N/A","N/A",0.489,147,0.0000000003207,"--","--","7",105.519514,"1","6856"
"163",163,"ILMN_1751753","IDH2","isocitrate dehydrogenase 2 (NADP+), mitochondrial (IDH2), mRNA.","Chr15: 88.428515",10.284,"N/A","N/A","N/A",0.489,147,0.0000000003259,"0.497","0.52800000000000002","15",88.428515,"1","3418"
"164",164,"ILMN_1732154","BCAN","brevican (BCAN), transcript variant 1, mRNA.","Chr1: 154.895759",11.33,"N/A","N/A","N/A",0.489,147,0.0000000003383,"0.40100000000000002","-8.0000000000000002E-3","1",154.895759,"1","63827"
"165",165,"ILMN_1742704","GNAO1","guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O (GNAO1), transcript variant 2, mRNA.","Chr16: 54.935197",6.875,"N/A","N/A","N/A",0.488,147,0.0000000003562,"0.47199999999999998","-0.22700000000000001","16",54.935197,"1","2775"
"167",167,"ILMN_1798533","ZNF22","zinc finger protein 22 (KOX 15) (ZNF22), mRNA.","Chr10: 44.820315",8.862,"N/A","N/A","N/A",0.487,147,0.0000000004135,"--","--","10",44.820315,"1","7570"
"168",168,"ILMN_1726204","SCRG1","scrapie responsive protein 1 (SCRG1), mRNA.","Chr4: 174.549060",13.336,"N/A","N/A","N/A",0.487,147,0.000000000414,"0.248","-0.19","4",174.54906,"1","11341"
"169",169,"ILMN_1815346","TMEM136","transmembrane protein 136 (TMEM136), mRNA.","Chr11: 119.706365",7.718,"N/A","N/A","N/A",0.484,147,0.0000000005056,"--","7.0000000000000007E-2","11",119.706365,"1","219902"
"170",170,"ILMN_1676609","ACSBG1","acyl-CoA synthetase bubblegum family member 1 (ACSBG1), mRNA.","Chr15: 76.250372",11.113,"N/A","N/A","N/A",0.481,147,0.0000000006733,"0.41399999999999998","-0.218","15",76.250372,"1","23205"
"172",172,"ILMN_1792951","ZHX2","zinc fingers and homeoboxes 2 (ZHX2), mRNA.","Chr8: 124.055407",8.032,"N/A","N/A","N/A",0.478,147,0.0000000009021,"--","0.52800000000000002","8",124.055407,"1","22882"
"174",174,"ILMN_1785892","MASP1","mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor) (MASP1), transcript variant 3, mRNA.","Chr3: 188.452178",6.756,"N/A","N/A","N/A",0.477,147,0.00000000098,"0.33","0.13200000000000001","3",188.452178,"1","5648"
"175",175,"ILMN_1657603","AGBL1","hypothetical protein FLJ32310 (FLJ32310), mRNA.","Chr15: 84.640066",6.689,"N/A","N/A","N/A",-0.476,147,0.000000001098,"--","--","15",84.640066,"-1","123624"
"176",176,"ILMN_1685703","ACOX2","acyl-Coenzyme A oxidase 2, branched chain (ACOX2), mRNA.","Chr3: 58.466045",7.63,"N/A","N/A","N/A",0.475,147,0.000000001171,"--","0.52300000000000002","3",58.466045,"1","8309"
"177",177,"ILMN_1724250","GRN","granulin (GRN), mRNA.","Chr17: 39.785292",8.205,"N/A","N/A","N/A",0.475,147,0.00000000119,"0.49","0.56799999999999995","17",39.785292,"1","2896"
"178",178,"ILMN_1686411","DVL3","dishevelled, dsh homolog 3 (Drosophila) (DVL3), mRNA.","Chr3: 185.373659",8.867,"N/A","N/A","N/A",0.475,147,0.000000001246,"0.22600000000000001","0.20499999999999999","3",185.373659,"1","1857"
"179",179,"ILMN_1745421","ZMAT5","zinc finger, matrin type 5 (ZMAT5), transcript variant 1, mRNA.","Chr22: 28.466670",8.181,"N/A","N/A","N/A",0.475,147,0.000000001254,"--","-1.7000000000000001E-2","22",28.46667,"1","55954"
"180",180,"ILMN_1669338","CYP4X1","cytochrome P450, family 4, subfamily X, polypeptide 1 (CYP4X1), mRNA.","Chr1: 47.288518",7.726,"N/A","N/A","N/A",-0.474,147,0.000000001384,"0.432","9.4E-2","1",47.288518,"-1","260293"
"181",181,"ILMN_1749297","ACTL6A","actin-like 6A (ACTL6A), transcript variant 3, mRNA.","ChrUn: 1.000000",7.814,"N/A","N/A","N/A",0.473,147,0.000000001499,"0.31","-0.36599999999999999","3",179.563,"1","86"
"182",182,"ILMN_1737635","RAD1","RAD1 homolog (S. pombe) (RAD1), transcript variant 1, mRNA.","Chr5: 34.941391",7.231,"N/A","N/A","N/A",-0.473,147,0.000000001515,"0.308","-0.29099999999999998","5",34.941391,"-1","5810"
"183",183,"ILMN_1656415","CDKN2C","cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4) (CDKN2C), transcript variant 2, mRNA.","Chr1: 51.208517",7.148,"N/A","N/A","N/A",0.472,147,0.000000001564,"0.309","-0.14099999999999999","1",51.208517,"1","1031"
"184",184,"ILMN_1790603","ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1 (ATPAF1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","ChrUn: 1.000000",11.212,"N/A","N/A","N/A",0.471,147,0.000000001667,"0.311","0.23599999999999999","1",46.633,"1","64756"
"185",185,"ILMN_1711810","PNKD","paroxysmal nonkinesiogenic dyskinesia (PNKD), transcript variant 1, mRNA.","Chr2: 218.844420",8.626,"N/A","N/A","N/A",0.471,147,0.000000001684,"0.60099999999999998","0.315","2",218.84442,"1","25953"
"186",186,"ILMN_1716843","ELOVL2","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2 (ELOVL2), mRNA.","Chr6: 11.089280",7.429,"N/A","N/A","N/A",0.471,147,0.000000001718,"0.32800000000000001","3.7999999999999999E-2","6",11.08928,"1","54898"
"187",187,"ILMN_1783185","SOX21","SRY (sex determining region Y)-box 21 (SOX21), mRNA.","Chr13: 94.160236",9.328,"N/A","N/A","N/A",0.471,147,0.000000001743,"--","-0.19500000000000001","13",94.160236,"1","11166"
"188",188,"ILMN_1732336","RFC2","replication factor C (activator 1) 2, 40kDa (RFC2), transcript variant 2, mRNA.","Chr7: 73.283865",7.109,"N/A","N/A","N/A",-0.471,147,0.0000000018,"0.23899999999999999","-0.44700000000000001","7",73.283865,"-1","5982"
"190",190,"ILMN_1673380","GNG12","guanine nucleotide binding protein (G protein), gamma 12 (GNG12), mRNA.","ChrUn: 1.000000",7.011,"N/A","N/A","N/A",0.47,147,0.000000001968,"0.30099999999999999","0.27300000000000002","1",67.701,"1","55970"
"192",192,"ILMN_1809099","IL33","interleukin 33 (IL33), mRNA.","Chr9: 6.247132",7.558,"N/A","N/A","N/A",0.468,147,0.000000002232,"0.314","-8.9999999999999993E-3","9",6.247132,"1","90865"
"193",193,"ILMN_1738307","PRDX4","peroxiredoxin 4 (PRDX4), mRNA.","ChrX: 23.603132",9.062,"N/A","N/A","N/A",0.468,147,0.000000002241,"0.47199999999999998","8.7999999999999995E-2","X",23.603132,"1","10549"
"194",194,"ILMN_1757910","HIP1R","huntingtin interacting protein 1 related (HIP1R), mRNA.","ChrUn: 1.000000",7.286,"N/A","N/A","N/A",0.467,147,0.000000002377,"0.36699999999999999","-7.2999999999999995E-2","12",122.834,"1","9026"
"195",195,"ILMN_1758213","GPAM","glycerol-3-phosphate acyltransferase, mitochondrial (GPAM), mRNA.","Chr10: 113.900118",8.321,"N/A","N/A","N/A",0.467,147,0.00000000242,"0.44800000000000001","0.432","10",113.900118,"1","57678"
"196",196,"ILMN_1652677","FAM89A","family with sequence similarity 89, member A (FAM89A), mRNA.","Chr1: 229.222070",7.806,"N/A","N/A","N/A",0.467,147,0.000000002542,"--","--","1",229.22207,"1","375061"
"197",197,"ILMN_1807633","RIDA","heat-responsive protein 12 (HRSP12), mRNA.","Chr8: 99.184297",9.845,"N/A","N/A","N/A",0.466,147,0.000000002652,"0.32","0.64900000000000002","8",99.184297,"1","10247"
"198",198,"ILMN_1681543","RHBDD1","rhomboid domain containing 1 (RHBDD1), mRNA.","Chr2: 227.569242",7.451,"N/A","N/A","N/A",0.466,147,0.000000002793,"0.27700000000000002","0.187","2",227.569242,"1","84236"
"199",199,"ILMN_1678766","DYNLT1","dynein, light chain, Tctex-type 1 (DYNLT1), mRNA.","Chr6: 158.977824",8.906,"N/A","N/A","N/A",0.465,147,0.000000002991,"--","--","6",158.977824,"1","6993"
"201",201,"ILMN_1665235","CRTAP","cartilage associated protein (CRTAP), mRNA.","ChrUn: 1.000000",7.686,"N/A","N/A","N/A",0.464,147,0.000000003163,"0.45600000000000002","0.25900000000000001","3",33.114,"1","10491"
"203",203,"ILMN_1695598","LOC441775","similar to 60S ribosomal protein L18 (LOC441775), mRNA.","ChrUn: 1.000000",15.589,"N/A","N/A","N/A",0.464,147,0.000000003341,"--","--","19",48.615,"1","6141"
"204",204,"ILMN_1752451","CTSH","cathepsin H (CTSH), transcript variant 2, mRNA.","Chr15: 77.001427",7.707,"N/A","N/A","N/A",0.463,147,0.000000003388,"0.41399999999999998","0.56899999999999995","15",77.001427,"1","1512"
"205",205,"ILMN_1711745","PPIB","peptidylprolyl isomerase B (cyclophilin B) (PPIB), mRNA.","Chr15: 62.235372",11.837,"N/A","N/A","N/A",0.462,147,0.000000003705,"0.45400000000000001","0.44600000000000001","15",62.235372,"1","5479"
"206",206,"ILMN_1738103","COPE","coatomer protein complex, subunit epsilon (COPE), transcript variant 2, mRNA.","Chr19: 18.871723",10.974,"N/A","N/A","N/A",0.462,147,0.000000003883,"--","0.44400000000000001","19",18.871723,"1","11316"
"207",207,"ILMN_1652549","DTNA","dystrobrevin, alpha (DTNA), transcript variant 7, mRNA.","Chr18: 30.654800",9.499,"N/A","N/A","N/A",0.462,147,0.000000003958,"0.34200000000000003","-0.1","18",30.6548,"1","1837"
"208",208,"ILMN_1814661","PHLPP1","PH domain and leucine rich repeat protein phosphatase (PHLPP), mRNA.","Chr18: 58.798371",9.043,"N/A","N/A","N/A",0.462,147,0.000000003984,"0.43","-0.25800000000000001","18",58.798371,"1","23239"
"209",209,"ILMN_1743806","MIF4GD","MIF4G domain containing (MIF4GD), mRNA.","Chr17: 70.774050",7.688,"N/A","N/A","N/A",0.461,147,0.000000004162,"--","-0.13300000000000001","17",70.77405,"1","57409"
"210",210,"ILMN_1777721","MAPRE1","microtubule-associated protein, RP/EB family, member 1 (MAPRE1), mRNA.","Chr20: 30.901489",11.269,"N/A","N/A","N/A",0.461,147,0.000000004177,"0.32100000000000001","-0.183","20",30.901489,"1","22919"
"211",211,"ILMN_1705803","SOX9","SRY (sex determining region Y)-box 9 (campomelic dysplasia, autosomal sex-reversal) (SOX9), mRNA.","Chr17: 67.633718",9.431,"N/A","N/A","N/A",0.461,147,0.000000004275,"--","-0.128","17",67.633718,"1","6662"
"212",212,"ILMN_1718924","ETFA","electron-transfer-flavoprotein, alpha polypeptide (glutaric aciduria II) (ETFA), nuclear gene encoding mitochondrial protein, mRNA.","Chr15: 74.353839",11.096,"N/A","N/A","N/A",0.461,147,0.000000004288,"0.19900000000000001","0.73799999999999999","15",74.353839,"1","2108"
"213",213,"ILMN_1720665","GINM1","chromosome 6 open reading frame 72 (C6orf72), mRNA.","Chr6: 149.953670",10.385,"N/A","N/A","N/A",0.461,147,0.000000004337,"--","--","6",149.95367,"1","116254"
"214",214,"ILMN_1716093","KRT10","keratin 10 (epidermolytic hyperkeratosis; keratosis palmaris et plantaris) (KRT10), mRNA.","Chr17: 36.228255",10.181,"N/A","N/A","N/A",0.461,147,0.000000004381,"0.36799999999999999","-7.4999999999999997E-2","17",36.228255,"1","3858"
"215",215,"ILMN_1763311","SPX","chromosome 12 open reading frame 39 (C12orf39), mRNA.","Chr12: 21.571978",7.006,"N/A","N/A","N/A",0.46,147,0.000000004415,"--","--","12",21.571978,"1","80763"
"216",216,"ILMN_1738796","PITPNC1","phosphatidylinositol transfer protein, cytoplasmic 1 (PITPNC1), transcript variant 1, mRNA.","Chr17: 63.119715",7.278,"N/A","N/A","N/A",0.46,147,0.00000000469,"--","7.5999999999999998E-2","17",63.119715,"1","26207"
"217",217,"ILMN_1672843","FBXO8","F-box protein 8 (FBXO8), mRNA.","Chr4: 175.395036",8.67,"N/A","N/A","N/A",0.46,147,0.000000004706,"0.22900000000000001","0.59","4",175.395036,"1","26269"
